osm_id,osm_type,name,tags,geometry_wkt
1493786699,way,,"{""bridge"": ""yes"", ""highway"": ""path"", ""layer"": ""1""}","LINESTRING (77.1053929 32.0968386, 77.1054209 32.0969171)"
1177287967,way,Gramang Kullu Link Road,"{""bridge"": ""yes"", ""highway"": ""tertiary"", ""maxspeed"": ""30"", ""name"": ""Gramang Kullu Link Road""}","LINESTRING (77.0257458 32.002201, 77.0259651 32.0022919)"
1378857752,way,Himri Trail,"{""bridge"": ""yes"", ""highway"": ""path"", ""layer"": ""1"", ""name"": ""Himri Trail"", ""sac_scale"": ""mountain_hiking"", ""trail_visibility"": ""good"", ""width"": ""1""}","LINESTRING (77.0137041 32.0152229, 77.0137649 32.0151602)"
1177279581,way,Kadingcha to Butti,"{""bridge"": ""yes"", ""highway"": ""path"", ""layer"": ""1"", ""name"": ""Kadingcha to Butti"", ""route"": ""hiking"", ""type"": ""route"", ""website"": ""https://ultrajourneys.org/""}","LINESTRING (76.9952654 32.0403398, 76.9955016 32.0402415)"
1177287952,way,Kadingcha to Butti,"{""bridge"": ""yes"", ""highway"": ""path"", ""layer"": ""1"", ""name"": ""Kadingcha to Butti"", ""route"": ""hiking"", ""type"": ""route"", ""website"": ""https://ultrajourneys.org/""}","LINESTRING (76.9682461 32.0413382, 76.9685626 32.041486)"
1385059560,way,Sari Pass Samalang Trail,"{""bridge"": ""yes"", ""highway"": ""path"", ""layer"": ""1"", ""name"": ""Sari Pass Samalang Trail"", ""sac_scale"": ""demanding_mountain_hiking"", ""width"": ""1""}","LINESTRING (76.9897555 32.0609171, 76.9895225 32.0607162)"
1385059558,way,Sari Pass Samalang Trail,"{""bridge"": ""yes"", ""highway"": ""path"", ""layer"": ""1"", ""name"": ""Sari Pass Samalang Trail"", ""sac_scale"": ""demanding_mountain_hiking"", ""width"": ""1""}","LINESTRING (76.9863126 32.0633367, 76.9863726 32.0633246)"
1377160509,way,,"{""bridge"": ""log_bridge"", ""highway"": ""path"", ""layer"": ""1""}","LINESTRING (77.0199597 32.1304056, 77.0198732 32.1304214)"
1103519602,way,Kulu Highway,"{""bridge"": ""yes"", ""dual_carriageway"": ""yes"", ""highway"": ""trunk"", ""lanes"": ""2"", ""layer"": ""1"", ""name"": ""Kulu Highway"", ""oneway"": ""yes"", ""ref"": ""NH3"", ""ref:old"": ""NH21""}","LINESTRING (77.1342473 32.0599399, 77.1342857 32.0602139)"
279193883,way,,"{""bridge"": ""yes"", ""highway"": ""tertiary"", ""lanes"": ""2"", ""layer"": ""1"", ""maxspeed"": ""30"", ""surface"": ""asphalt""}","LINESTRING (77.1314618 32.0602595, 77.1320161 32.0604458)"
279193886,way,,"{""bridge"": ""yes"", ""highway"": ""tertiary"", ""lanes"": ""2"", ""layer"": ""1"", ""maxspeed"": ""30"", ""surface"": ""asphalt""}","LINESTRING (77.1325182 32.0617061, 77.1326277 32.0617998, 77.1328408 32.0618238)"
279194458,way,,"{""bridge"": ""yes"", ""highway"": ""footway""}","LINESTRING (77.1224437 32.0663472, 77.1226815 32.0665974)"
