raw_State,raw_District,raw_Date,raw_Year,raw_Month,raw_Avg_rainfall,raw_Agency_name
Himachal Pradesh,Mandi,2019-12-26,2019,12,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-12-30,2019,12,0.01930638,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-06-28,2019,06,0.004100941,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-07-25,2019,07,8.608841198,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-08-09,2019,08,18.77537437,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-08-10,2019,08,12.61985476,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-08-20,2019,08,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-08-22,2019,08,5.282871251,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-08-24,2019,08,21.0828529,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-08-26,2019,08,11.90346158,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-08-30,2019,08,19.13860726,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-08-31,2019,08,0.342135678,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-09-02,2019,09,0.322523059,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-09-09,2019,09,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-09-10,2019,09,0.693571705,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-09-11,2019,09,4.134161631,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-09-22,2019,09,7.82275199,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-09-26,2019,09,17.48830458,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-10-01,2019,10,0.452102154,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-10-05,2019,10,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-10-09,2019,10,2.825888111,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-10-17,2019,10,0.323042334,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-10-18,2019,10,0.104873586,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-10-24,2019,10,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-10-29,2019,10,0.016936355,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-10-30,2019,10,0.140756823,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-10-31,2019,10,0.113761178,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-11-01,2019,11,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-11-03,2019,11,0.667155251,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-11-04,2019,11,0.435771619,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-11-05,2019,11,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-11-06,2019,11,8.499933244,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-11-11,2019,11,0.145929601,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-11-16,2019,11,0.041648521,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-11-26,2019,11,25.23662715,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-11-29,2019,11,8.649011782,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-12-17,2019,12,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-12-23,2019,12,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-12-28,2019,12,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-12-29,2019,12,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-12-31,2019,12,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-01-11,2019,01,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-01-12,2019,01,3.390273506,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-01-16,2019,01,0.017681981,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-01-23,2019,01,1.64794597,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-01-29,2019,01,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-01-30,2019,01,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-02-02,2019,02,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-02-10,2019,02,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-02-15,2019,02,21.49259419,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-02-18,2019,02,4.756299731,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-03-01,2019,03,0.366821214,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-03-07,2019,03,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-03-10,2019,03,0.029572048,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-03-22,2019,03,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-03-23,2019,03,0.026642804,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-03-29,2019,03,0.081346432,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-04-05,2019,04,0.671881986,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-04-09,2019,04,0.144338489,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-04-10,2019,04,0.17516878,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-04-11,2019,04,0.067485783,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-04-14,2019,04,0.440777963,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-04-15,2019,04,0.06371771,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-04-22,2019,04,0.429853215,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-04-24,2019,04,21.060098,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-04-27,2019,04,0.270788619,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-04-30,2019,04,1.954391474,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-05-04,2019,05,0.250437032,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-05-15,2019,05,3.256260602,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-05-16,2019,05,7.840094445,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-05-17,2019,05,3.470774452,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-05-21,2019,05,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-05-23,2019,05,6.215955239,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-05-26,2019,05,0.139818133,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-05-31,2019,05,0.1802883,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-06-08,2019,06,0.095466719,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-06-13,2019,06,1.670048446,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-01-03,2019,01,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-01-13,2019,01,0.100133537,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-01-18,2019,01,1.365739957,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-01-28,2019,01,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-02-06,2019,02,22.79753903,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-02-12,2019,02,0.232628561,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-02-14,2019,02,20.68174622,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-02-21,2019,02,45.13718398,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-02-27,2019,02,7.092997467,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-03-08,2019,03,0.809310122,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-03-15,2019,03,3.330257295,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-03-16,2019,03,0.180061949,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-03-24,2019,03,0.121936431,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-03-28,2019,03,0.521272252,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-04-01,2019,04,0.939901137,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-04-04,2019,04,0.557854513,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-04-06,2019,04,2.882628896,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-04-13,2019,04,0.208808483,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-04-19,2019,04,0.061480833,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-04-20,2019,04,0.004094284,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-05-13,2019,05,5.433354495,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-05-22,2019,05,0.163485092,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-06-03,2019,06,9.641645966,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-06-05,2019,06,0.182691611,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-06-06,2019,06,1.805732351,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-06-12,2019,06,9.087712646,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-06-16,2019,06,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-06-30,2019,06,1.756647545,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-07-02,2019,07,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-07-03,2019,07,0.115598613,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-07-05,2019,07,7.659459962,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-07-08,2019,07,3.489787908,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-07-14,2019,07,3.896280403,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-07-17,2019,07,15.05921583,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-07-21,2019,07,1.632254543,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-07-22,2019,07,1.434477326,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-07-29,2019,07,4.051490381,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-07-30,2019,07,37.57470196,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-08-04,2019,08,0.894770811,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-08-05,2019,08,1.186736531,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-08-07,2019,08,14.07580877,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-08-13,2019,08,36.1992489,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-08-17,2019,08,150.2703143,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-08-25,2019,08,3.047438804,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-08-29,2019,08,7.606227613,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-09-07,2019,09,1.267210847,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-09-08,2019,09,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-09-25,2019,09,0.731944799,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-09-27,2019,09,6.984156087,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-09-30,2019,09,27.22921197,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-10-10,2019,10,0.037061592,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-10-16,2019,10,0.031955387,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-10-20,2019,10,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-10-21,2019,10,0.08069401,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-10-22,2019,10,0.016916383,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-10-23,2019,10,0.017235937,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-10-26,2019,10,0.041968075,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-10-28,2019,10,0.0041542,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-11-09,2019,11,0.001997212,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-11-13,2019,11,0.013181597,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-11-14,2019,11,4.500550116,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-11-23,2019,11,0.557821226,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-11-27,2019,11,14.43065337,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-12-04,2019,12,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-12-08,2019,12,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-12-10,2019,12,0.000266295,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-12-22,2019,12,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-12-24,2019,12,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-01-06,2019,01,0.874645574,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-01-14,2019,01,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-01-19,2019,01,0.030330988,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-01-21,2019,01,14.98009296,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-02-01,2019,02,13.14530118,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-02-03,2019,02,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-02-07,2019,02,45.21733209,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-02-17,2019,02,0.028520183,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-02-24,2019,02,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-02-26,2019,02,10.41639767,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-02-28,2019,02,0.032887419,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-03-05,2019,03,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-03-11,2019,03,8.926051674,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-03-12,2019,03,6.918820635,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-03-19,2019,03,4.354207758,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-03-21,2019,03,0.070168704,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-03-25,2019,03,5.4442859,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-03-30,2019,03,0.427097063,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-04-16,2019,04,9.639216025,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-04-21,2019,04,0.467860154,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-04-28,2019,04,0.258772062,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-04-29,2019,04,0.212496667,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-05-05,2019,05,0.282006291,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-05-06,2019,05,0.393464018,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-05-09,2019,05,0.099754067,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-05-11,2019,05,7.069816497,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-05-18,2019,05,8.054907878,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-05-24,2019,05,8.611810386,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-05-29,2019,05,0.021476683,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-05-30,2019,05,0.153745356,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-06-11,2019,06,6.526088928,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-06-14,2019,06,0.066367345,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-06-15,2019,06,0.872175689,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-06-17,2019,06,1.659223558,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-06-18,2019,06,1.763750961,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-06-23,2019,06,0.445258375,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-06-26,2019,06,0.182019216,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-06-29,2019,06,5.785403,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-07-13,2019,07,15.15939597,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-07-16,2019,07,3.745044877,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-07-20,2019,07,24.57046385,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-08-01,2019,08,4.432431882,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-08-15,2019,08,13.88038826,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-08-16,2019,08,47.8935891,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-08-23,2019,08,73.83178346,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-08-28,2019,08,0.061287769,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-09-01,2019,09,19.16837237,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-09-03,2019,09,0.043725621,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-09-14,2019,09,0.568885779,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-09-16,2019,09,0.01981234,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-09-18,2019,09,0.041934788,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-09-19,2019,09,1.981566868,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-09-21,2019,09,2.955800075,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-09-23,2019,09,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-09-24,2019,09,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-09-28,2019,09,36.70913705,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-10-02,2019,10,0.040323704,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-10-13,2019,10,0.086252916,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-10-15,2019,10,0.175308585,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-11-10,2019,11,0.041881529,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-11-15,2019,11,3.785448469,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-11-18,2019,11,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-11-21,2019,11,0.796441422,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-11-25,2019,11,0.006124783,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-12-01,2019,12,0.018946882,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-12-11,2019,12,1.352511759,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-12-13,2019,12,37.02693337,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-12-14,2019,12,9.456298064,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-12-18,2019,12,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-12-19,2019,12,0.671322766,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-12-21,2019,12,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2019-12-25,2019,12,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-02-21,2020,02,2.470517577,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-02-25,2020,02,1.577704034,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-03-04,2020,03,5.838122731,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-03-10,2020,03,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-03-15,2020,03,0.027175394,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-03-20,2020,03,0.091811822,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-03-23,2020,03,0.070375083,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-03-25,2020,03,0.728063551,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-04-04,2020,04,0.307051326,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-04-05,2020,04,5.749073719,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-04-07,2020,04,17.96899349,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-04-11,2020,04,1.553211562,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-04-15,2020,04,5.321597186,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-04-21,2020,04,8.671646848,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-04-28,2020,04,9.406028245,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-04-29,2020,04,1.243364139,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-04-30,2020,04,13.34022904,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-05-05,2020,05,0.955792285,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-05-07,2020,05,0.203589103,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-05-11,2020,05,3.021807921,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-05-12,2020,05,0.363026512,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-05-13,2020,05,9.220846777,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-05-17,2020,05,0.006657372,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-05-18,2020,05,3.18519981,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-05-25,2020,05,0.309567812,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-05-31,2020,05,7.944908115,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-06-03,2020,06,13.38864145,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-06-11,2020,06,0.430632128,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-06-18,2020,06,0.446383471,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-06-19,2020,06,8.587084905,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-06-22,2020,06,0.207809877,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-06-24,2020,06,3.741097055,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-07-09,2020,07,1.070665244,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-07-13,2020,07,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-07-22,2020,07,0.516831785,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-07-24,2020,07,16.44923522,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-07-28,2020,07,8.216562192,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-08-01,2020,08,4.338349897,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-08-03,2020,08,0.862176316,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-08-06,2020,08,40.03729727,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-08-07,2020,08,11.77191856,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-08-15,2020,08,6.305303833,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-08-16,2020,08,1.068867754,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-08-24,2020,08,3.615838595,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-08-29,2020,08,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-09-01,2020,09,0.03582332,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-09-04,2020,09,0.655165324,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-09-14,2020,09,0.072751765,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-09-27,2020,09,0.070182019,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-09-30,2020,09,0.013041792,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-10-12,2020,10,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-10-14,2020,10,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-10-17,2020,10,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-10-21,2020,10,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-10-24,2020,10,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-10-27,2020,10,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-11-05,2020,11,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-11-06,2020,11,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-11-07,2020,11,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-11-10,2020,11,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-11-12,2020,11,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-11-21,2020,11,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-11-25,2020,11,1.798076372,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-12-06,2020,12,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-12-10,2020,12,0.116970031,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-12-11,2020,12,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-12-18,2020,12,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-12-26,2020,12,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-12-28,2020,12,10.93824911,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-01-06,2020,01,8.540070542,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-01-11,2020,01,1.154368386,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-01-26,2020,01,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-02-04,2020,02,0.257107719,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-02-08,2020,02,0.033453296,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-02-09,2020,02,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-02-10,2020,02,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-02-14,2020,02,0.08223852,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-01-08,2020,01,1.800719349,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-01-15,2020,01,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-01-18,2020,01,5.832483937,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-01-20,2020,01,0.366088903,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-01-22,2020,01,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-01-30,2020,01,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-02-11,2020,02,0.186413082,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-02-15,2020,02,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-02-19,2020,02,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-02-20,2020,02,10.2890954,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-02-27,2020,02,0.123887041,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-03-02,2020,03,0.10585222,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-03-14,2020,03,4.421094377,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-04-01,2020,04,0.755065853,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-04-10,2020,04,4.274385864,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-04-12,2020,04,2.039758959,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-04-20,2020,04,8.31965826,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-04-24,2020,04,1.686691876,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-05-04,2020,05,2.023874469,NRSC VIC MODEL
