date,latitude,longitude,rainfall_mm
2022-01-01,31.5,76.5,0.0
2022-01-01,31.5,76.75,0.0
2022-01-01,31.5,77.0,0.0
2022-01-01,31.5,77.25,0.0
2022-01-01,31.5,77.5,0.0
2022-01-01,31.75,76.5,0.0
2022-01-01,31.75,76.75,0.0
2022-01-01,31.75,77.0,0.0
2022-01-01,31.75,77.25,0.0
2022-01-01,31.75,77.5,0.0
2022-01-01,32.0,76.5,0.0
2022-01-01,32.0,76.75,0.0
2022-01-01,32.0,77.0,0.0
2022-01-01,32.0,77.25,0.0
2022-01-01,32.0,77.5,0.0
2022-01-02,31.5,76.5,0.0
2022-01-02,31.5,76.75,0.0
2022-01-02,31.5,77.0,0.0
2022-01-02,31.5,77.25,0.0
2022-01-02,31.5,77.5,0.0
2022-01-02,31.75,76.5,0.0
2022-01-02,31.75,76.75,0.0
2022-01-02,31.75,77.0,0.0
2022-01-02,31.75,77.25,0.0
2022-01-02,31.75,77.5,0.0
2022-01-02,32.0,76.5,0.0
2022-01-02,32.0,76.75,0.0
2022-01-02,32.0,77.0,0.0
2022-01-02,32.0,77.25,0.0
2022-01-02,32.0,77.5,0.0
2022-01-03,31.5,76.5,0.0
2022-01-03,31.5,76.75,0.0
2022-01-03,31.5,77.0,0.0
2022-01-03,31.5,77.25,0.0
2022-01-03,31.5,77.5,0.0
2022-01-03,31.75,76.5,0.0
2022-01-03,31.75,76.75,0.0
2022-01-03,31.75,77.0,0.0
2022-01-03,31.75,77.25,0.0
2022-01-03,31.75,77.5,0.0
2022-01-03,32.0,76.5,0.0
2022-01-03,32.0,76.75,0.0
2022-01-03,32.0,77.0,0.0
2022-01-03,32.0,77.25,0.0
2022-01-03,32.0,77.5,0.0
2022-01-04,31.5,76.5,0.0
2022-01-04,31.5,76.75,0.0
2022-01-04,31.5,77.0,0.0
2022-01-04,31.5,77.25,0.0
2022-01-04,31.5,77.5,0.0
2022-01-04,31.75,76.5,1.0087778568267822
2022-01-04,31.75,76.75,0.27438777685165405
2022-01-04,31.75,77.0,0.0
2022-01-04,31.75,77.25,0.0
2022-01-04,31.75,77.5,0.0
2022-01-04,32.0,76.5,0.4083963930606842
2022-01-04,32.0,76.75,0.0
2022-01-04,32.0,77.0,0.7129719257354736
2022-01-04,32.0,77.25,0.7791453003883362
2022-01-04,32.0,77.5,0.0
2022-01-05,31.5,76.5,13.660168647766113
2022-01-05,31.5,76.75,9.569111824035645
2022-01-05,31.5,77.0,11.395156860351562
2022-01-05,31.5,77.25,14.652907371520996
2022-01-05,31.5,77.5,16.219022750854492
2022-01-05,31.75,76.5,9.957947731018066
2022-01-05,31.75,76.75,12.13015079498291
2022-01-05,31.75,77.0,27.17514991760254
2022-01-05,31.75,77.25,18.03939437866211
2022-01-05,31.75,77.5,15.29430103302002
2022-01-05,32.0,76.5,21.714372634887695
2022-01-05,32.0,76.75,22.725854873657227
2022-01-05,32.0,77.0,32.3369140625
2022-01-05,32.0,77.25,31.113122940063477
2022-01-05,32.0,77.5,19.98479652404785
2022-01-06,31.5,76.5,23.946365356445312
2022-01-06,31.5,76.75,47.48774337768555
2022-01-06,31.5,77.0,16.730939865112305
2022-01-06,31.5,77.25,14.293675422668457
2022-01-06,31.5,77.5,18.392101287841797
2022-01-06,31.75,76.5,18.99725914001465
2022-01-06,31.75,76.75,26.427656173706055
2022-01-06,31.75,77.0,30.604875564575195
2022-01-06,31.75,77.25,17.994991302490234
2022-01-06,31.75,77.5,15.986795425415039
2022-01-06,32.0,76.5,53.55089569091797
2022-01-06,32.0,76.75,40.84756851196289
2022-01-06,32.0,77.0,32.749752044677734
2022-01-06,32.0,77.25,29.7431697845459
2022-01-06,32.0,77.5,20.911537170410156
2022-01-07,31.5,76.5,0.31190842390060425
2022-01-07,31.5,76.75,0.6401464343070984
2022-01-07,31.5,77.0,0.0
2022-01-07,31.5,77.25,0.0
2022-01-07,31.5,77.5,0.0
2022-01-07,31.75,76.5,3.5664548873901367
2022-01-07,31.75,76.75,0.4631780982017517
2022-01-07,31.75,77.0,0.0
2022-01-07,31.75,77.25,0.0
2022-01-07,31.75,77.5,0.0
2022-01-07,32.0,76.5,0.21756239235401154
2022-01-07,32.0,76.75,0.0
2022-01-07,32.0,77.0,0.0
2022-01-07,32.0,77.25,0.0
2022-01-07,32.0,77.5,0.0
2022-01-08,31.5,76.5,12.67685317993164
2022-01-08,31.5,76.75,24.04388999938965
2022-01-08,31.5,77.0,0.0
2022-01-08,31.5,77.25,9.696549415588379
2022-01-08,31.5,77.5,0.6850989460945129
2022-01-08,31.75,76.5,15.037712097167969
2022-01-08,31.75,76.75,2.1611428260803223
2022-01-08,31.75,77.0,0.24453823268413544
2022-01-08,31.75,77.25,10.086909294128418
2022-01-08,31.75,77.5,5.975594997406006
2022-01-08,32.0,76.5,18.87961196899414
2022-01-08,32.0,76.75,5.970059394836426
2022-01-08,32.0,77.0,1.2096470594406128
2022-01-08,32.0,77.25,3.9664788246154785
2022-01-08,32.0,77.5,4.228643417358398
2022-01-09,31.5,76.5,34.655033111572266
2022-01-09,31.5,76.75,38.934654235839844
2022-01-09,31.5,77.0,9.92127799987793
2022-01-09,31.5,77.25,11.460836410522461
2022-01-09,31.5,77.5,17.416790008544922
2022-01-09,31.75,76.5,25.902421951293945
2022-01-09,31.75,76.75,12.503133773803711
2022-01-09,31.75,77.0,10.796003341674805
2022-01-09,31.75,77.25,10.416971206665039
2022-01-09,31.75,77.5,15.721288681030273
2022-01-09,32.0,76.5,37.55893325805664
2022-01-09,32.0,76.75,19.009313583374023
2022-01-09,32.0,77.0,11.678335189819336
2022-01-09,32.0,77.25,12.19699764251709
2022-01-09,32.0,77.5,13.777231216430664
2022-01-10,31.5,76.5,15.23641586303711
2022-01-10,31.5,76.75,29.64317512512207
2022-01-10,31.5,77.0,33.05626678466797
2022-01-10,31.5,77.25,41.802268981933594
2022-01-10,31.5,77.5,42.524803161621094
2022-01-10,31.75,76.5,16.68864631652832
2022-01-10,31.75,76.75,38.47873306274414
2022-01-10,31.75,77.0,37.04109191894531
2022-01-10,31.75,77.25,42.5478515625
2022-01-10,31.75,77.5,42.72062683105469
2022-01-10,32.0,76.5,25.802692413330078
2022-01-10,32.0,76.75,34.89219284057617
2022-01-10,32.0,77.0,37.79746627807617
2022-01-10,32.0,77.25,39.350120544433594
2022-01-10,32.0,77.5,39.67627716064453
2022-01-11,31.5,76.5,0.0
2022-01-11,31.5,76.75,0.0
2022-01-11,31.5,77.0,0.0
2022-01-11,31.5,77.25,0.0
2022-01-11,31.5,77.5,1.0965712070465088
2022-01-11,31.75,76.5,0.0
2022-01-11,31.75,76.75,0.0
2022-01-11,31.75,77.0,0.0
2022-01-11,31.75,77.25,0.0
2022-01-11,31.75,77.5,0.3384464383125305
2022-01-11,32.0,76.5,0.0
2022-01-11,32.0,76.75,0.0
2022-01-11,32.0,77.0,0.6868427991867065
2022-01-11,32.0,77.25,0.7791453003883362
2022-01-11,32.0,77.5,0.0
2022-01-12,31.5,76.5,0.0
2022-01-12,31.5,76.75,0.0
2022-01-12,31.5,77.0,0.0
2022-01-12,31.5,77.25,0.26397979259490967
2022-01-12,31.5,77.5,0.0
2022-01-12,31.75,76.5,0.0
2022-01-12,31.75,76.75,0.0
2022-01-12,31.75,77.0,0.0
2022-01-12,31.75,77.25,0.0
2022-01-12,31.75,77.5,0.0
2022-01-12,32.0,76.5,0.0
2022-01-12,32.0,76.75,0.0
2022-01-12,32.0,77.0,0.0
2022-01-12,32.0,77.25,0.0
2022-01-12,32.0,77.5,0.0
2022-01-13,31.5,76.5,0.0
2022-01-13,31.5,76.75,0.0
2022-01-13,31.5,77.0,0.0
2022-01-13,31.5,77.25,0.0
2022-01-13,31.5,77.5,0.0
2022-01-13,31.75,76.5,0.0
2022-01-13,31.75,76.75,0.0
2022-01-13,31.75,77.0,0.0
2022-01-13,31.75,77.25,0.0
2022-01-13,31.75,77.5,0.0
2022-01-13,32.0,76.5,0.0
2022-01-13,32.0,76.75,0.0
2022-01-13,32.0,77.0,0.0
2022-01-13,32.0,77.25,0.0
2022-01-13,32.0,77.5,0.0
2022-01-14,31.5,76.5,0.0
2022-01-14,31.5,76.75,0.0
2022-01-14,31.5,77.0,0.0
2022-01-14,31.5,77.25,0.0
2022-01-14,31.5,77.5,0.0
2022-01-14,31.75,76.5,0.0
2022-01-14,31.75,76.75,0.0
2022-01-14,31.75,77.0,0.0
2022-01-14,31.75,77.25,0.0
2022-01-14,31.75,77.5,0.0
2022-01-14,32.0,76.5,0.0
2022-01-14,32.0,76.75,0.0
2022-01-14,32.0,77.0,0.0
2022-01-14,32.0,77.25,0.0
2022-01-14,32.0,77.5,0.0
2022-01-15,31.5,76.5,0.0
2022-01-15,31.5,76.75,0.0
2022-01-15,31.5,77.0,0.0
2022-01-15,31.5,77.25,0.0
2022-01-15,31.5,77.5,0.0
2022-01-15,31.75,76.5,0.0
2022-01-15,31.75,76.75,0.0
2022-01-15,31.75,77.0,0.0
2022-01-15,31.75,77.25,0.0
2022-01-15,31.75,77.5,0.0
2022-01-15,32.0,76.5,0.0
2022-01-15,32.0,76.75,0.0
2022-01-15,32.0,77.0,0.0
2022-01-15,32.0,77.25,0.0
2022-01-15,32.0,77.5,0.0
2022-01-16,31.5,76.5,0.0
2022-01-16,31.5,76.75,0.0
2022-01-16,31.5,77.0,0.0
2022-01-16,31.5,77.25,0.0
2022-01-16,31.5,77.5,0.0
2022-01-16,31.75,76.5,0.0
2022-01-16,31.75,76.75,0.0
2022-01-16,31.75,77.0,0.0
2022-01-16,31.75,77.25,0.0
2022-01-16,31.75,77.5,0.0
2022-01-16,32.0,76.5,0.0
2022-01-16,32.0,76.75,0.0
2022-01-16,32.0,77.0,0.0
2022-01-16,32.0,77.25,0.0
2022-01-16,32.0,77.5,0.0
2022-01-17,31.5,76.5,0.0
2022-01-17,31.5,76.75,0.0
2022-01-17,31.5,77.0,0.0
2022-01-17,31.5,77.25,0.0
2022-01-17,31.5,77.5,0.0
2022-01-17,31.75,76.5,0.0
2022-01-17,31.75,76.75,0.0
2022-01-17,31.75,77.0,0.0
2022-01-17,31.75,77.25,0.0
2022-01-17,31.75,77.5,0.0
2022-01-17,32.0,76.5,0.0
2022-01-17,32.0,76.75,0.0
2022-01-17,32.0,77.0,0.0
2022-01-17,32.0,77.25,0.0
2022-01-17,32.0,77.5,0.0
2022-01-18,31.5,76.5,0.0
2022-01-18,31.5,76.75,0.0
2022-01-18,31.5,77.0,0.0
2022-01-18,31.5,77.25,0.0
2022-01-18,31.5,77.5,0.0
2022-01-18,31.75,76.5,0.0
2022-01-18,31.75,76.75,0.0
2022-01-18,31.75,77.0,0.0
2022-01-18,31.75,77.25,0.0
2022-01-18,31.75,77.5,0.0
2022-01-18,32.0,76.5,0.0
2022-01-18,32.0,76.75,0.0
2022-01-18,32.0,77.0,0.0
2022-01-18,32.0,77.25,0.0
2022-01-18,32.0,77.5,0.0
2022-01-19,31.5,76.5,0.0
2022-01-19,31.5,76.75,0.0
2022-01-19,31.5,77.0,0.0
2022-01-19,31.5,77.25,0.0
2022-01-19,31.5,77.5,0.0
2022-01-19,31.75,76.5,0.0
2022-01-19,31.75,76.75,0.0
2022-01-19,31.75,77.0,0.0
2022-01-19,31.75,77.25,0.0
2022-01-19,31.75,77.5,0.0
2022-01-19,32.0,76.5,0.0
2022-01-19,32.0,76.75,0.0
2022-01-19,32.0,77.0,0.0
2022-01-19,32.0,77.25,0.0
2022-01-19,32.0,77.5,0.0
2022-01-20,31.5,76.5,0.360006183385849
2022-01-20,31.5,76.75,1.178311824798584
2022-01-20,31.5,77.0,2.394113302230835
2022-01-20,31.5,77.25,2.878307819366455
2022-01-20,31.5,77.5,3.1561944484710693
2022-01-20,31.75,76.5,1.123924732208252
2022-01-20,31.75,76.75,0.638556718826294
2022-01-20,31.75,77.0,3.6689796447753906
2022-01-20,31.75,77.25,3.0415472984313965
2022-01-20,31.75,77.5,3.084707736968994
2022-01-20,32.0,76.5,7.851675987243652
2022-01-20,32.0,76.75,6.482645034790039
2022-01-20,32.0,77.0,4.2128214836120605
2022-01-20,32.0,77.25,4.140754222869873
2022-01-20,32.0,77.5,3.479067087173462
2022-01-21,31.5,76.5,0.0
2022-01-21,31.5,76.75,0.0
2022-01-21,31.5,77.0,0.0
2022-01-21,31.5,77.25,0.0
2022-01-21,31.5,77.5,0.0
2022-01-21,31.75,76.5,0.8278524875640869
2022-01-21,31.75,76.75,0.3523606061935425
2022-01-21,31.75,77.0,0.0
2022-01-21,31.75,77.25,0.0
2022-01-21,31.75,77.5,0.0
2022-01-21,32.0,76.5,0.0
2022-01-21,32.0,76.75,0.0
2022-01-21,32.0,77.0,0.2191174328327179
2022-01-21,32.0,77.25,0.2337435930967331
2022-01-21,32.0,77.5,0.0
2022-01-22,31.5,76.5,0.0
2022-01-22,31.5,76.75,1.9926092624664307
2022-01-22,31.5,77.0,1.5387526750564575
2022-01-22,31.5,77.25,2.981459617614746
2022-01-22,31.5,77.5,0.30081409215927124
2022-01-22,31.75,76.5,0.0
2022-01-22,31.75,76.75,6.778895854949951
2022-01-22,31.75,77.0,2.0735583305358887
2022-01-22,31.75,77.25,3.4161744117736816
2022-01-22,31.75,77.5,1.8512498140335083
2022-01-22,32.0,76.5,2.776745557785034
2022-01-22,32.0,76.75,4.990009307861328
2022-01-22,32.0,77.0,5.127135276794434
2022-01-22,32.0,77.25,5.436647891998291
2022-01-22,32.0,77.5,1.9458255767822266
2022-01-23,31.5,76.5,36.38639450073242
2022-01-23,31.5,76.75,29.130247116088867
2022-01-23,31.5,77.0,13.281316757202148
2022-01-23,31.5,77.25,14.457685470581055
2022-01-23,31.5,77.5,6.053607940673828
2022-01-23,31.75,76.5,25.37572479248047
2022-01-23,31.75,76.75,13.141183853149414
2022-01-23,31.75,77.0,9.593591690063477
2022-01-23,31.75,77.25,15.476797103881836
2022-01-23,31.75,77.5,12.171136856079102
2022-01-23,32.0,76.5,19.52936363220215
2022-01-23,32.0,76.75,13.789175033569336
2022-01-23,32.0,77.0,9.764693260192871
2022-01-23,32.0,77.25,11.679266929626465
2022-01-23,32.0,77.5,11.980416297912598
2022-01-24,31.5,76.5,34.007041931152344
2022-01-24,31.5,76.75,31.06113624572754
2022-01-24,31.5,77.0,6.4456868171691895
2022-01-24,31.5,77.25,19.686752319335938
2022-01-24,31.5,77.5,11.223959922790527
2022-01-24,31.75,76.5,30.508750915527344
2022-01-24,31.75,76.75,20.140661239624023
2022-01-24,31.75,77.0,16.12254524230957
2022-01-24,31.75,77.25,21.878204345703125
2022-01-24,31.75,77.5,19.758987426757812
2022-01-24,32.0,76.5,19.081340789794922
2022-01-24,32.0,76.75,17.352012634277344
2022-01-24,32.0,77.0,17.469009399414062
2022-01-24,32.0,77.25,19.535308837890625
2022-01-24,32.0,77.5,20.0340576171875
2022-01-25,31.5,76.5,5.05075740814209
2022-01-25,31.5,76.75,0.4273850619792938
2022-01-25,31.5,77.0,5.226080894470215
2022-01-25,31.5,77.25,2.491461992263794
2022-01-25,31.5,77.5,2.858518600463867
2022-01-25,31.75,76.5,4.017331600189209
2022-01-25,31.75,76.75,3.7488420009613037
2022-01-25,31.75,77.0,1.8345507383346558
2022-01-25,31.75,77.25,1.5931575298309326
2022-01-25,31.75,77.5,3.610877513885498
2022-01-25,32.0,76.5,5.099724769592285
2022-01-25,32.0,76.75,2.6047439575195312
2022-01-25,32.0,77.0,1.5269825458526611
2022-01-25,32.0,77.25,0.5627830028533936
2022-01-25,32.0,77.5,2.7190163135528564
2022-01-26,31.5,76.5,0.0
2022-01-26,31.5,76.75,1.352376103401184
2022-01-26,31.5,77.0,4.981429576873779
2022-01-26,31.5,77.25,7.946810722351074
2022-01-26,31.5,77.5,8.776346206665039
2022-01-26,31.75,76.5,2.9510271549224854
2022-01-26,31.75,76.75,6.041637420654297
2022-01-26,31.75,77.0,2.9388680458068848
2022-01-26,31.75,77.25,6.7242512702941895
2022-01-26,31.75,77.5,9.380372047424316
2022-01-26,32.0,76.5,3.3485002517700195
2022-01-26,32.0,76.75,4.581348896026611
2022-01-26,32.0,77.0,0.753749430179596
2022-01-26,32.0,77.25,0.4206791818141937
2022-01-26,32.0,77.5,4.107222557067871
2022-01-27,31.5,76.5,0.0
2022-01-27,31.5,76.75,0.29706907272338867
2022-01-27,31.5,77.0,4.087761878967285
2022-01-27,31.5,77.25,2.044147491455078
2022-01-27,31.5,77.5,0.0
2022-01-27,31.75,76.5,3.7667291164398193
2022-01-27,31.75,76.75,3.2591304779052734
2022-01-27,31.75,77.0,0.528672993183136
2022-01-27,31.75,77.25,1.16380774974823
2022-01-27,31.75,77.5,1.3426811695098877
2022-01-27,32.0,76.5,0.7895079851150513
2022-01-27,32.0,76.75,1.0397518873214722
2022-01-27,32.0,77.0,0.0
2022-01-27,32.0,77.25,0.0
2022-01-27,32.0,77.5,0.25298741459846497
2022-01-28,31.5,76.5,0.0
2022-01-28,31.5,76.75,0.0
2022-01-28,31.5,77.0,0.0
2022-01-28,31.5,77.25,0.0
2022-01-28,31.5,77.5,0.0
2022-01-28,31.75,76.5,0.0
