date,latitude,longitude,rainfall_mm
2005-01-01,31.5,76.5,11.254800796508789
2005-01-01,31.5,76.75,3.5481739044189453
2005-01-01,31.5,77.0,3.289008617401123
2005-01-01,31.5,77.25,6.396862030029297
2005-01-01,31.5,77.5,22.98213005065918
2005-01-01,31.75,76.5,11.445952415466309
2005-01-01,31.75,76.75,4.563377857208252
2005-01-01,31.75,77.0,8.074178695678711
2005-01-01,31.75,77.25,6.428260326385498
2005-01-01,31.75,77.5,23.31856346130371
2005-01-01,32.0,76.5,13.891743659973145
2005-01-01,32.0,76.75,1.450086236000061
2005-01-01,32.0,77.0,2.758920431137085
2005-01-01,32.0,77.25,7.565244197845459
2005-01-01,32.0,77.5,24.642316818237305
2005-01-02,31.5,76.5,0.4416075348854065
2005-01-02,31.5,76.75,4.13505220413208
2005-01-02,31.5,77.0,0.7930901050567627
2005-01-02,31.5,77.25,0.9374281764030457
2005-01-02,31.5,77.5,23.503141403198242
2005-01-02,31.75,76.5,1.4593782424926758
2005-01-02,31.75,76.75,5.555212020874023
2005-01-02,31.75,77.0,0.5757986903190613
2005-01-02,31.75,77.25,1.075360894203186
2005-01-02,31.75,77.5,21.335386276245117
2005-01-02,32.0,76.5,0.947985053062439
2005-01-02,32.0,76.75,0.917945384979248
2005-01-02,32.0,77.0,0.43073171377182007
2005-01-02,32.0,77.25,0.6413661241531372
2005-01-02,32.0,77.5,24.34312629699707
2005-01-03,31.5,76.5,4.93140172958374
2005-01-03,31.5,76.75,1.423174262046814
2005-01-03,31.5,77.0,0.2995860278606415
2005-01-03,31.5,77.25,0.0
2005-01-03,31.5,77.5,9.095937728881836
2005-01-03,31.75,76.5,21.79987907409668
2005-01-03,31.75,76.75,7.9326324462890625
2005-01-03,31.75,77.0,1.297168493270874
2005-01-03,31.75,77.25,0.4137970805168152
2005-01-03,31.75,77.5,8.354339599609375
2005-01-03,32.0,76.5,12.374107360839844
2005-01-03,32.0,76.75,6.2094573974609375
2005-01-03,32.0,77.0,2.414339542388916
2005-01-03,32.0,77.25,2.33247709274292
2005-01-03,32.0,77.5,10.132984161376953
2005-01-04,31.5,76.5,0.0
2005-01-04,31.5,76.75,1.4589322805404663
2005-01-04,31.5,77.0,1.6286981105804443
2005-01-04,31.5,77.25,5.590177059173584
2005-01-04,31.5,77.5,2.3301901817321777
2005-01-04,31.75,76.5,0.0
2005-01-04,31.75,76.75,0.0
2005-01-04,31.75,77.0,2.0715625286102295
2005-01-04,31.75,77.25,5.299452304840088
2005-01-04,31.75,77.5,3.2305097579956055
2005-01-04,32.0,76.5,1.0179204940795898
2005-01-04,32.0,76.75,0.39202237129211426
2005-01-04,32.0,77.0,2.032376766204834
2005-01-04,32.0,77.25,3.2435898780822754
2005-01-04,32.0,77.5,2.6576154232025146
2005-01-05,31.5,76.5,0.0
2005-01-05,31.5,76.75,0.0
2005-01-05,31.5,77.0,0.0
2005-01-05,31.5,77.25,0.0
2005-01-05,31.5,77.5,0.0
2005-01-05,31.75,76.5,0.0
2005-01-05,31.75,76.75,0.0
2005-01-05,31.75,77.0,0.0
2005-01-05,31.75,77.25,0.0
2005-01-05,31.75,77.5,0.0
2005-01-05,32.0,76.5,0.0
2005-01-05,32.0,76.75,0.0
2005-01-05,32.0,77.0,0.0
2005-01-05,32.0,77.25,0.0
2005-01-05,32.0,77.5,0.0
2005-01-06,31.5,76.5,0.0
2005-01-06,31.5,76.75,0.0
2005-01-06,31.5,77.0,0.0
2005-01-06,31.5,77.25,0.0
2005-01-06,31.5,77.5,0.0
2005-01-06,31.75,76.5,0.0
2005-01-06,31.75,76.75,0.0
2005-01-06,31.75,77.0,0.0
2005-01-06,31.75,77.25,0.0
2005-01-06,31.75,77.5,0.0
2005-01-06,32.0,76.5,0.0
2005-01-06,32.0,76.75,0.0
2005-01-06,32.0,77.0,0.0
2005-01-06,32.0,77.25,0.0
2005-01-06,32.0,77.5,0.0
2005-01-07,31.5,76.5,0.0
2005-01-07,31.5,76.75,0.0
2005-01-07,31.5,77.0,0.0
2005-01-07,31.5,77.25,0.0
2005-01-07,31.5,77.5,0.0
2005-01-07,31.75,76.5,0.0
2005-01-07,31.75,76.75,0.0
2005-01-07,31.75,77.0,0.0
2005-01-07,31.75,77.25,0.0
2005-01-07,31.75,77.5,0.0
2005-01-07,32.0,76.5,0.0
2005-01-07,32.0,76.75,0.0
2005-01-07,32.0,77.0,0.0
2005-01-07,32.0,77.25,0.0
2005-01-07,32.0,77.5,0.0
2005-01-08,31.5,76.5,0.0
2005-01-08,31.5,76.75,0.0
2005-01-08,31.5,77.0,0.0
2005-01-08,31.5,77.25,0.0
2005-01-08,31.5,77.5,0.0
2005-01-08,31.75,76.5,0.0
2005-01-08,31.75,76.75,0.0
2005-01-08,31.75,77.0,0.0
2005-01-08,31.75,77.25,0.0
2005-01-08,31.75,77.5,0.0
2005-01-08,32.0,76.5,0.0
2005-01-08,32.0,76.75,0.0
2005-01-08,32.0,77.0,0.0
2005-01-08,32.0,77.25,0.0
2005-01-08,32.0,77.5,0.0
2005-01-09,31.5,76.5,0.0
2005-01-09,31.5,76.75,0.0
2005-01-09,31.5,77.0,0.0
2005-01-09,31.5,77.25,0.0
2005-01-09,31.5,77.5,0.0
2005-01-09,31.75,76.5,0.0
2005-01-09,31.75,76.75,0.0
2005-01-09,31.75,77.0,0.0
2005-01-09,31.75,77.25,0.0
2005-01-09,31.75,77.5,0.0
2005-01-09,32.0,76.5,0.0
2005-01-09,32.0,76.75,0.0
2005-01-09,32.0,77.0,0.0
2005-01-09,32.0,77.25,0.0
2005-01-09,32.0,77.5,0.0
2005-01-10,31.5,76.5,0.0
2005-01-10,31.5,76.75,0.0
2005-01-10,31.5,77.0,0.0
2005-01-10,31.5,77.25,0.0
2005-01-10,31.5,77.5,0.0
2005-01-10,31.75,76.5,0.0
2005-01-10,31.75,76.75,0.0
2005-01-10,31.75,77.0,0.0
2005-01-10,31.75,77.25,0.0
2005-01-10,31.75,77.5,0.0
2005-01-10,32.0,76.5,0.0
2005-01-10,32.0,76.75,0.0
2005-01-10,32.0,77.0,0.0
2005-01-10,32.0,77.25,0.0
2005-01-10,32.0,77.5,0.0
2005-01-11,31.5,76.5,0.650596559047699
2005-01-11,31.5,76.75,0.0
2005-01-11,31.5,77.0,0.0
2005-01-11,31.5,77.25,0.0
2005-01-11,31.5,77.5,0.0
2005-01-11,31.75,76.5,0.0
2005-01-11,31.75,76.75,0.0
2005-01-11,31.75,77.0,0.0
2005-01-11,31.75,77.25,0.0
2005-01-11,31.75,77.5,0.0
2005-01-11,32.0,76.5,0.0
2005-01-11,32.0,76.75,0.0
2005-01-11,32.0,77.0,0.0
2005-01-11,32.0,77.25,0.0
2005-01-11,32.0,77.5,0.0
2005-01-12,31.5,76.5,0.0
2005-01-12,31.5,76.75,0.0
2005-01-12,31.5,77.0,0.184290811419487
2005-01-12,31.5,77.25,0.7811900973320007
2005-01-12,31.5,77.5,0.3328843116760254
