date,latitude,longitude,rainfall_mm
2010-01-01,31.5,76.5,0.0
2010-01-01,31.5,76.75,0.0
2010-01-01,31.5,77.0,1.4003105163574219
2010-01-01,31.5,77.25,8.478314399719238
2010-01-01,31.5,77.5,3.8752686977386475
2010-01-01,31.75,76.5,0.88129723072052
2010-01-01,31.75,76.75,0.2807612419128418
2010-01-01,31.75,77.0,0.3680323660373688
2010-01-01,31.75,77.25,7.2513298988342285
2010-01-01,31.75,77.5,4.055035591125488
2010-01-01,32.0,76.5,3.5923166275024414
2010-01-01,32.0,76.75,1.9204109907150269
2010-01-01,32.0,77.0,1.1676762104034424
2010-01-01,32.0,77.25,2.9534380435943604
2010-01-01,32.0,77.5,2.910886764526367
2010-01-02,31.5,76.5,0.0
2010-01-02,31.5,76.75,0.0
2010-01-02,31.5,77.0,0.0
2010-01-02,31.5,77.25,0.0
2010-01-02,31.5,77.5,0.0
2010-01-02,31.75,76.5,0.0
2010-01-02,31.75,76.75,0.0
2010-01-02,31.75,77.0,0.0
2010-01-02,31.75,77.25,0.0
2010-01-02,31.75,77.5,0.0
2010-01-02,32.0,76.5,0.0
2010-01-02,32.0,76.75,0.0
2010-01-02,32.0,77.0,0.0
2010-01-02,32.0,77.25,0.0
2010-01-02,32.0,77.5,0.0
2010-01-03,31.5,76.5,9.454153060913086
2010-01-03,31.5,76.75,4.657732009887695
2010-01-03,31.5,77.0,0.0
2010-01-03,31.5,77.25,0.0
2010-01-03,31.5,77.5,0.0
2010-01-03,31.75,76.5,0.7103503942489624
2010-01-03,31.75,76.75,0.15367859601974487
2010-01-03,31.75,77.0,0.0
2010-01-03,31.75,77.25,0.0
2010-01-03,31.75,77.5,0.0
2010-01-03,32.0,76.5,0.26878592371940613
2010-01-03,32.0,76.75,0.0
2010-01-03,32.0,77.0,0.0
2010-01-03,32.0,77.25,0.0
2010-01-03,32.0,77.5,0.0
2010-01-04,31.5,76.5,1.2844568490982056
2010-01-04,31.5,76.75,2.5811574459075928
2010-01-04,31.5,77.0,1.08189857006073
2010-01-04,31.5,77.25,0.5428083539009094
2010-01-04,31.5,77.5,0.5771680474281311
2010-01-04,31.75,76.5,6.6494364738464355
2010-01-04,31.75,76.75,6.311783790588379
2010-01-04,31.75,77.0,12.667634010314941
2010-01-04,31.75,77.25,2.9206714630126953
2010-01-04,31.75,77.5,1.5628056526184082
2010-01-04,32.0,76.5,0.6237188577651978
