date,latitude,longitude,rainfall_mm
2008-01-01,31.5,76.5,0.0
2008-01-01,31.5,76.75,0.0
2008-01-01,31.5,77.0,0.0
2008-01-01,31.5,77.25,0.0
2008-01-01,31.5,77.5,0.0
2008-01-01,31.75,76.5,0.0
2008-01-01,31.75,76.75,0.0
2008-01-01,31.75,77.0,0.0
2008-01-01,31.75,77.25,0.0
2008-01-01,31.75,77.5,0.0
2008-01-01,32.0,76.5,0.0
2008-01-01,32.0,76.75,0.0
2008-01-01,32.0,77.0,0.0
2008-01-01,32.0,77.25,0.0
2008-01-01,32.0,77.5,0.0
2008-01-02,31.5,76.5,0.0
2008-01-02,31.5,76.75,0.0
2008-01-02,31.5,77.0,0.0
2008-01-02,31.5,77.25,0.0
2008-01-02,31.5,77.5,0.0
2008-01-02,31.75,76.5,0.0
2008-01-02,31.75,76.75,0.0
2008-01-02,31.75,77.0,0.0
2008-01-02,31.75,77.25,0.0
2008-01-02,31.75,77.5,0.0
2008-01-02,32.0,76.5,0.0
2008-01-02,32.0,76.75,0.0
2008-01-02,32.0,77.0,0.0
2008-01-02,32.0,77.25,0.0
2008-01-02,32.0,77.5,0.0
2008-01-03,31.5,76.5,0.0
2008-01-03,31.5,76.75,0.0
2008-01-03,31.5,77.0,0.0
2008-01-03,31.5,77.25,0.0
2008-01-03,31.5,77.5,0.0
2008-01-03,31.75,76.5,0.0
2008-01-03,31.75,76.75,0.0
2008-01-03,31.75,77.0,0.0
2008-01-03,31.75,77.25,0.0
2008-01-03,31.75,77.5,0.0
2008-01-03,32.0,76.5,0.0
2008-01-03,32.0,76.75,0.0
2008-01-03,32.0,77.0,0.0
2008-01-03,32.0,77.25,0.0
2008-01-03,32.0,77.5,0.0
2008-01-04,31.5,76.5,0.0
2008-01-04,31.5,76.75,0.0
2008-01-04,31.5,77.0,0.0
2008-01-04,31.5,77.25,0.0
2008-01-04,31.5,77.5,0.0
2008-01-04,31.75,76.5,0.0
2008-01-04,31.75,76.75,0.0
2008-01-04,31.75,77.0,0.0
2008-01-04,31.75,77.25,0.0
2008-01-04,31.75,77.5,0.0
2008-01-04,32.0,76.5,0.0
2008-01-04,32.0,76.75,0.0
2008-01-04,32.0,77.0,0.0
2008-01-04,32.0,77.25,0.0
2008-01-04,32.0,77.5,0.0
2008-01-05,31.5,76.5,0.0
2008-01-05,31.5,76.75,0.0
2008-01-05,31.5,77.0,0.0
2008-01-05,31.5,77.25,0.0
2008-01-05,31.5,77.5,0.0
2008-01-05,31.75,76.5,0.0
2008-01-05,31.75,76.75,0.0
2008-01-05,31.75,77.0,0.0
2008-01-05,31.75,77.25,0.0
2008-01-05,31.75,77.5,0.0
2008-01-05,32.0,76.5,0.0
2008-01-05,32.0,76.75,0.0
2008-01-05,32.0,77.0,0.0
2008-01-05,32.0,77.25,0.0
2008-01-05,32.0,77.5,0.0
2008-01-06,31.5,76.5,0.0
2008-01-06,31.5,76.75,0.0
2008-01-06,31.5,77.0,2.2013113498687744
2008-01-06,31.5,77.25,2.43133282661438
2008-01-06,31.5,77.5,3.4278414249420166
2008-01-06,31.75,76.5,0.0
2008-01-06,31.75,76.75,0.5495094656944275
2008-01-06,31.75,77.0,5.124845027923584
2008-01-06,31.75,77.25,4.244482517242432
2008-01-06,31.75,77.5,8.096761703491211
2008-01-06,32.0,76.5,0.2748037576675415
2008-01-06,32.0,76.75,5.900678634643555
2008-01-06,32.0,77.0,10.087218284606934
2008-01-06,32.0,77.25,12.030879974365234
2008-01-06,32.0,77.5,11.95486831665039
2008-01-07,31.5,76.5,0.0
2008-01-07,31.5,76.75,0.0
2008-01-07,31.5,77.0,3.852294683456421
