date,latitude,longitude,rainfall_mm
2020-01-01,31.5,76.5,0.0
2020-01-01,31.5,76.75,0.0
2020-01-01,31.5,77.0,0.0
2020-01-01,31.5,77.25,0.0
2020-01-01,31.5,77.5,0.0
2020-01-01,31.75,76.5,0.0
2020-01-01,31.75,76.75,0.0
2020-01-01,31.75,77.0,0.0
2020-01-01,31.75,77.25,0.0
2020-01-01,31.75,77.5,0.0
2020-01-01,32.0,76.5,0.0
2020-01-01,32.0,76.75,0.0
2020-01-01,32.0,77.0,0.0
2020-01-01,32.0,77.25,0.0
2020-01-01,32.0,77.5,0.0
2020-01-02,31.5,76.5,0.0
2020-01-02,31.5,76.75,0.0
2020-01-02,31.5,77.0,0.0
2020-01-02,31.5,77.25,0.0
2020-01-02,31.5,77.5,0.0
2020-01-02,31.75,76.5,0.0
2020-01-02,31.75,76.75,0.0
2020-01-02,31.75,77.0,0.0
2020-01-02,31.75,77.25,0.0
2020-01-02,31.75,77.5,0.0
2020-01-02,32.0,76.5,0.0
2020-01-02,32.0,76.75,0.0
2020-01-02,32.0,77.0,0.0
2020-01-02,32.0,77.25,0.0
2020-01-02,32.0,77.5,0.0
2020-01-03,31.5,76.5,0.0
2020-01-03,31.5,76.75,0.0
2020-01-03,31.5,77.0,0.0
2020-01-03,31.5,77.25,2.632366895675659
2020-01-03,31.5,77.5,0.0
2020-01-03,31.75,76.5,0.0
2020-01-03,31.75,76.75,0.0
2020-01-03,31.75,77.0,0.0
2020-01-03,31.75,77.25,2.834927558898926
2020-01-03,31.75,77.5,1.0196318626403809
2020-01-03,32.0,76.5,0.0
2020-01-03,32.0,76.75,0.0
2020-01-03,32.0,77.0,0.0
2020-01-03,32.0,77.25,0.7590810060501099
2020-01-03,32.0,77.5,1.1288872957229614
2020-01-04,31.5,76.5,0.0
2020-01-04,31.5,76.75,0.0
2020-01-04,31.5,77.0,0.0
2020-01-04,31.5,77.25,5.370342254638672
2020-01-04,31.5,77.5,5.47591495513916
2020-01-04,31.75,76.5,0.0
2020-01-04,31.75,76.75,0.5788697600364685
2020-01-04,31.75,77.0,6.401723861694336
2020-01-04,31.75,77.25,7.094499111175537
2020-01-04,31.75,77.5,6.951801300048828
2020-01-04,32.0,76.5,2.1097564697265625
2020-01-04,32.0,76.75,4.448584079742432
2020-01-04,32.0,77.0,4.640771865844727
2020-01-04,32.0,77.25,4.859519958496094
2020-01-04,32.0,77.5,7.790885925292969
2020-01-05,31.5,76.5,3.5864312648773193
2020-01-05,31.5,76.75,4.7552170753479
2020-01-05,31.5,77.0,1.86147141456604
2020-01-05,31.5,77.25,5.728595733642578
2020-01-05,31.5,77.5,0.17100152373313904
2020-01-05,31.75,76.5,1.2417787313461304
2020-01-05,31.75,76.75,8.997956275939941
2020-01-05,31.75,77.0,4.059652328491211
2020-01-05,31.75,77.25,6.694207191467285
2020-01-05,31.75,77.5,2.105266571044922
2020-01-05,32.0,76.5,5.471986770629883
2020-01-05,32.0,76.75,7.161284446716309
2020-01-05,32.0,77.0,2.880202054977417
2020-01-05,32.0,77.25,3.164184808731079
2020-01-05,32.0,77.5,3.127695083618164
2020-01-06,31.5,76.5,0.0
2020-01-06,31.5,76.75,0.0
2020-01-06,31.5,77.0,0.0
2020-01-06,31.5,77.25,0.0
2020-01-06,31.5,77.5,0.0
2020-01-06,31.75,76.5,0.0
2020-01-06,31.75,76.75,0.0
2020-01-06,31.75,77.0,0.30555424094200134
2020-01-06,31.75,77.25,0.0
2020-01-06,31.75,77.5,0.0
2020-01-06,32.0,76.5,0.0
2020-01-06,32.0,76.75,0.0
2020-01-06,32.0,77.0,0.2072516828775406
2020-01-06,32.0,77.25,0.13660027086734772
2020-01-06,32.0,77.5,0.11180933564901352
2020-01-07,31.5,76.5,17.730623245239258
2020-01-07,31.5,76.75,10.5192232131958
2020-01-07,31.5,77.0,8.682299613952637
2020-01-07,31.5,77.25,13.675337791442871
2020-01-07,31.5,77.5,15.693442344665527
2020-01-07,31.75,76.5,14.853702545166016
2020-01-07,31.75,76.75,12.384483337402344
2020-01-07,31.75,77.0,16.174894332885742
2020-01-07,31.75,77.25,13.763041496276855
2020-01-07,31.75,77.5,12.044407844543457
2020-01-07,32.0,76.5,10.06411075592041
2020-01-07,32.0,76.75,12.349428176879883
2020-01-07,32.0,77.0,17.77028465270996
2020-01-07,32.0,77.25,17.612077713012695
2020-01-07,32.0,77.5,13.252982139587402
2020-01-08,31.5,76.5,31.10070037841797
2020-01-08,31.5,76.75,20.373062133789062
2020-01-08,31.5,77.0,16.594051361083984
2020-01-08,31.5,77.25,51.662620544433594
2020-01-08,31.5,77.5,31.769079208374023
2020-01-08,31.75,76.5,22.389347076416016
2020-01-08,31.75,76.75,15.585246086120605
