date,latitude,longitude,rainfall_mm
2018-01-01,31.5,76.5,0.0
2018-01-01,31.5,76.75,0.0
2018-01-01,31.5,77.0,0.0
2018-01-01,31.5,77.25,0.0
2018-01-01,31.5,77.5,0.0
2018-01-01,31.75,76.5,0.0
2018-01-01,31.75,76.75,0.0
2018-01-01,31.75,77.0,0.0
2018-01-01,31.75,77.25,0.0
2018-01-01,31.75,77.5,0.0
2018-01-01,32.0,76.5,0.0
2018-01-01,32.0,76.75,0.0
2018-01-01,32.0,77.0,0.0
2018-01-01,32.0,77.25,0.0
2018-01-01,32.0,77.5,0.0
2018-01-02,31.5,76.5,0.0
2018-01-02,31.5,76.75,0.0
2018-01-02,31.5,77.0,0.0
2018-01-02,31.5,77.25,0.2346487045288086
2018-01-02,31.5,77.5,0.0
2018-01-02,31.75,76.5,0.0
2018-01-02,31.75,76.75,0.0
2018-01-02,31.75,77.0,0.36637061834335327
2018-01-02,31.75,77.25,0.10795791447162628
2018-01-02,31.75,77.5,0.1296318918466568
2018-01-02,32.0,76.5,0.0
2018-01-02,32.0,76.75,0.0
2018-01-02,32.0,77.0,0.2996712028980255
2018-01-02,32.0,77.25,0.23363345861434937
2018-01-02,32.0,77.5,0.13691313564777374
2018-01-03,31.5,76.5,0.0
2018-01-03,31.5,76.75,0.0
2018-01-03,31.5,77.0,0.0
2018-01-03,31.5,77.25,0.0
2018-01-03,31.5,77.5,0.0
2018-01-03,31.75,76.5,0.0
2018-01-03,31.75,76.75,0.0
2018-01-03,31.75,77.0,0.0
2018-01-03,31.75,77.25,0.0
2018-01-03,31.75,77.5,0.0
2018-01-03,32.0,76.5,0.0
2018-01-03,32.0,76.75,0.0
2018-01-03,32.0,77.0,0.0
2018-01-03,32.0,77.25,0.0
2018-01-03,32.0,77.5,0.0
2018-01-04,31.5,76.5,0.0
2018-01-04,31.5,76.75,0.0
2018-01-04,31.5,77.0,0.0
2018-01-04,31.5,77.25,0.0
2018-01-04,31.5,77.5,0.0
2018-01-04,31.75,76.5,0.0
2018-01-04,31.75,76.75,0.0
2018-01-04,31.75,77.0,0.0
2018-01-04,31.75,77.25,0.0
2018-01-04,31.75,77.5,0.0
2018-01-04,32.0,76.5,0.0
2018-01-04,32.0,76.75,0.0
2018-01-04,32.0,77.0,0.0
2018-01-04,32.0,77.25,0.0
2018-01-04,32.0,77.5,0.0
2018-01-05,31.5,76.5,0.0
2018-01-05,31.5,76.75,0.0
2018-01-05,31.5,77.0,0.0
2018-01-05,31.5,77.25,0.0
2018-01-05,31.5,77.5,0.0
2018-01-05,31.75,76.5,0.0
2018-01-05,31.75,76.75,0.0
2018-01-05,31.75,77.0,0.0
2018-01-05,31.75,77.25,0.0
2018-01-05,31.75,77.5,0.0
2018-01-05,32.0,76.5,0.0
2018-01-05,32.0,76.75,0.0
2018-01-05,32.0,77.0,0.3512721061706543
