date,latitude,longitude,rainfall_mm
2009-01-01,31.5,76.5,0.0
2009-01-01,31.5,76.75,0.0
2009-01-01,31.5,77.0,0.0
2009-01-01,31.5,77.25,0.0
2009-01-01,31.5,77.5,0.0
2009-01-01,31.75,76.5,0.0
2009-01-01,31.75,76.75,0.0
2009-01-01,31.75,77.0,0.0
2009-01-01,31.75,77.25,0.0
2009-01-01,31.75,77.5,0.0
2009-01-01,32.0,76.5,0.0
2009-01-01,32.0,76.75,0.0
2009-01-01,32.0,77.0,0.0
2009-01-01,32.0,77.25,0.0
2009-01-01,32.0,77.5,0.0
2009-01-02,31.5,76.5,0.0
2009-01-02,31.5,76.75,0.0
2009-01-02,31.5,77.0,0.0
2009-01-02,31.5,77.25,0.0
2009-01-02,31.5,77.5,0.0
2009-01-02,31.75,76.5,0.0
2009-01-02,31.75,76.75,0.0
2009-01-02,31.75,77.0,0.0
2009-01-02,31.75,77.25,0.0
2009-01-02,31.75,77.5,0.0
2009-01-02,32.0,76.5,0.0
2009-01-02,32.0,76.75,0.0
2009-01-02,32.0,77.0,0.0
2009-01-02,32.0,77.25,0.0
2009-01-02,32.0,77.5,0.0
2009-01-03,31.5,76.5,0.0
2009-01-03,31.5,76.75,0.0
2009-01-03,31.5,77.0,0.0
2009-01-03,31.5,77.25,0.0
2009-01-03,31.5,77.5,0.0
2009-01-03,31.75,76.5,0.0
2009-01-03,31.75,76.75,0.0
2009-01-03,31.75,77.0,0.0
2009-01-03,31.75,77.25,0.0
2009-01-03,31.75,77.5,0.0
2009-01-03,32.0,76.5,0.0
2009-01-03,32.0,76.75,0.0
2009-01-03,32.0,77.0,0.0
2009-01-03,32.0,77.25,0.0
2009-01-03,32.0,77.5,0.0
2009-01-04,31.5,76.5,1.6178287267684937
2009-01-04,31.5,76.75,2.166328191757202
2009-01-04,31.5,77.0,4.299774169921875
2009-01-04,31.5,77.25,4.39946985244751
2009-01-04,31.5,77.5,4.518941402435303
2009-01-04,31.75,76.5,0.6509373784065247
2009-01-04,31.75,76.75,3.577268600463867
2009-01-04,31.75,77.0,6.675777912139893
2009-01-04,31.75,77.25,6.109963893890381
2009-01-04,31.75,77.5,11.207437515258789
2009-01-04,32.0,76.5,2.3800086975097656
2009-01-04,32.0,76.75,8.961272239685059
2009-01-04,32.0,77.0,13.245038032531738
2009-01-04,32.0,77.25,12.028901100158691
2009-01-04,32.0,77.5,13.155461311340332
2009-01-05,31.5,76.5,3.203554391860962
2009-01-05,31.5,76.75,6.914520740509033
2009-01-05,31.5,77.0,6.142531871795654
2009-01-05,31.5,77.25,5.955787658691406
2009-01-05,31.5,77.5,4.671090126037598
2009-01-05,31.75,76.5,1.4696818590164185
2009-01-05,31.75,76.75,4.6996846199035645
2009-01-05,31.75,77.0,7.061649799346924
2009-01-05,31.75,77.25,6.655182361602783
2009-01-05,31.75,77.5,8.48460578918457
2009-01-05,32.0,76.5,1.7905975580215454
2009-01-05,32.0,76.75,7.210850238800049
2009-01-05,32.0,77.0,9.62362289428711
2009-01-05,32.0,77.25,8.621031761169434
2009-01-05,32.0,77.5,8.774625778198242
2009-01-06,31.5,76.5,0.0
2009-01-06,31.5,76.75,0.0
2009-01-06,31.5,77.0,0.0
2009-01-06,31.5,77.25,0.0
2009-01-06,31.5,77.5,0.0
2009-01-06,31.75,76.5,0.0
2009-01-06,31.75,76.75,0.0
2009-01-06,31.75,77.0,0.0
2009-01-06,31.75,77.25,0.4192061722278595
2009-01-06,31.75,77.5,0.9939053654670715
2009-01-06,32.0,76.5,0.0
2009-01-06,32.0,76.75,0.7856123447418213
2009-01-06,32.0,77.0,1.1985760927200317
2009-01-06,32.0,77.25,1.1800175905227661
2009-01-06,32.0,77.5,1.4515007734298706
2009-01-07,31.5,76.5,6.728257656097412
2009-01-07,31.5,76.75,3.41825270652771
2009-01-07,31.5,77.0,3.9271464347839355
2009-01-07,31.5,77.25,3.653256416320801
2009-01-07,31.5,77.5,0.9140910506248474
2009-01-07,31.75,76.5,8.6212797164917
2009-01-07,31.75,76.75,7.146842956542969
2009-01-07,31.75,77.0,2.375839948654175
2009-01-07,31.75,77.25,3.5525169372558594
2009-01-07,31.75,77.5,4.040766716003418
2009-01-07,32.0,76.5,7.313388347625732
2009-01-07,32.0,76.75,5.126855373382568
2009-01-07,32.0,77.0,3.086604356765747
2009-01-07,32.0,77.25,2.5071418285369873
2009-01-07,32.0,77.5,2.6564881801605225
2009-01-08,31.5,76.5,0.0
2009-01-08,31.5,76.75,0.0
2009-01-08,31.5,77.0,0.0
2009-01-08,31.5,77.25,0.0
2009-01-08,31.5,77.5,0.11426138132810593
2009-01-08,31.75,76.5,0.0
2009-01-08,31.75,76.75,0.0
2009-01-08,31.75,77.0,0.1669284701347351
2009-01-08,31.75,77.25,0.1047709658741951
2009-01-08,31.75,77.5,0.0
2009-01-08,32.0,76.5,0.0
2009-01-08,32.0,76.75,0.0
2009-01-08,32.0,77.0,0.11334055662155151
2009-01-08,32.0,77.25,3.6710331439971924
2009-01-08,32.0,77.5,5.799731254577637
2009-01-09,31.5,76.5,0.0
2009-01-09,31.5,76.75,0.0
2009-01-09,31.5,77.0,0.0
2009-01-09,31.5,77.25,0.0
2009-01-09,31.5,77.5,0.0
2009-01-09,31.75,76.5,0.0
2009-01-09,31.75,76.75,0.0
2009-01-09,31.75,77.0,0.0
2009-01-09,31.75,77.25,0.0
2009-01-09,31.75,77.5,0.0
2009-01-09,32.0,76.5,0.0
2009-01-09,32.0,76.75,0.0
2009-01-09,32.0,77.0,0.0
2009-01-09,32.0,77.25,1.1890997886657715
2009-01-09,32.0,77.5,1.9096065759658813
2009-01-10,31.5,76.5,0.5317413806915283
2009-01-10,31.5,76.75,1.158347249031067
2009-01-10,31.5,77.0,0.3879913091659546
2009-01-10,31.5,77.25,0.32047754526138306
2009-01-10,31.5,77.5,0.0
2009-01-10,31.75,76.5,0.32009410858154297
2009-01-10,31.75,76.75,0.11680503189563751
2009-01-10,31.75,77.0,0.11077535897493362
2009-01-10,31.75,77.25,0.6068542003631592
2009-01-10,31.75,77.5,2.1569974422454834
2009-01-10,32.0,76.5,2.0270726680755615
2009-01-10,32.0,76.75,1.537711501121521
2009-01-10,32.0,77.0,2.729968309402466
2009-01-10,32.0,77.25,3.1187493801116943
2009-01-10,32.0,77.5,4.1884942054748535
2009-01-11,31.5,76.5,0.0
2009-01-11,31.5,76.75,0.0
2009-01-11,31.5,77.0,0.0
2009-01-11,31.5,77.25,0.0
2009-01-11,31.5,77.5,0.0
2009-01-11,31.75,76.5,0.0
2009-01-11,31.75,76.75,0.0
2009-01-11,31.75,77.0,0.0
2009-01-11,31.75,77.25,0.0
2009-01-11,31.75,77.5,0.2986734211444855
2009-01-11,32.0,76.5,1.6606677770614624
2009-01-11,32.0,76.75,0.19473928213119507
2009-01-11,32.0,77.0,0.3920135498046875
2009-01-11,32.0,77.25,2.129178047180176
2009-01-11,32.0,77.5,3.3212602138519287
2009-01-12,31.5,76.5,0.0
2009-01-12,31.5,76.75,0.0
2009-01-12,31.5,77.0,0.0
2009-01-12,31.5,77.25,0.0
2009-01-12,31.5,77.5,0.0
2009-01-12,31.75,76.5,0.0
2009-01-12,31.75,76.75,0.0
2009-01-12,31.75,77.0,0.0
2009-01-12,31.75,77.25,0.0
2009-01-12,31.75,77.5,0.0
