date,latitude,longitude,rainfall_mm
2013-01-01,31.5,76.5,0.0
2013-01-01,31.5,76.75,0.0
2013-01-01,31.5,77.0,0.0
2013-01-01,31.5,77.25,0.0
2013-01-01,31.5,77.5,0.0
2013-01-01,31.75,76.5,0.0
2013-01-01,31.75,76.75,0.0
2013-01-01,31.75,77.0,0.0
2013-01-01,31.75,77.25,0.0
2013-01-01,31.75,77.5,0.0
2013-01-01,32.0,76.5,0.0
2013-01-01,32.0,76.75,0.0
2013-01-01,32.0,77.0,0.0
2013-01-01,32.0,77.25,0.0
2013-01-01,32.0,77.5,0.0
2013-01-02,31.5,76.5,0.0
2013-01-02,31.5,76.75,0.0
2013-01-02,31.5,77.0,0.0
2013-01-02,31.5,77.25,0.0
2013-01-02,31.5,77.5,0.0
2013-01-02,31.75,76.5,0.0
2013-01-02,31.75,76.75,0.0
2013-01-02,31.75,77.0,0.0
2013-01-02,31.75,77.25,0.0
2013-01-02,31.75,77.5,0.0
2013-01-02,32.0,76.5,0.0
2013-01-02,32.0,76.75,0.0
2013-01-02,32.0,77.0,0.0
2013-01-02,32.0,77.25,0.0
2013-01-02,32.0,77.5,0.0
2013-01-03,31.5,76.5,0.0
2013-01-03,31.5,76.75,0.0
2013-01-03,31.5,77.0,0.0
2013-01-03,31.5,77.25,0.0
2013-01-03,31.5,77.5,0.0
2013-01-03,31.75,76.5,0.0
2013-01-03,31.75,76.75,0.0
2013-01-03,31.75,77.0,0.0
2013-01-03,31.75,77.25,0.0
2013-01-03,31.75,77.5,0.0
2013-01-03,32.0,76.5,0.0
2013-01-03,32.0,76.75,0.0
2013-01-03,32.0,77.0,0.0
2013-01-03,32.0,77.25,0.0
2013-01-03,32.0,77.5,0.0
2013-01-04,31.5,76.5,0.0
2013-01-04,31.5,76.75,0.0
2013-01-04,31.5,77.0,0.0
2013-01-04,31.5,77.25,0.0
2013-01-04,31.5,77.5,0.0
2013-01-04,31.75,76.5,0.0
2013-01-04,31.75,76.75,0.0
2013-01-04,31.75,77.0,0.0
2013-01-04,31.75,77.25,0.0
2013-01-04,31.75,77.5,0.0
2013-01-04,32.0,76.5,0.0
2013-01-04,32.0,76.75,0.0
2013-01-04,32.0,77.0,0.0
2013-01-04,32.0,77.25,0.0
2013-01-04,32.0,77.5,0.0
2013-01-05,31.5,76.5,0.0
2013-01-05,31.5,76.75,0.0
2013-01-05,31.5,77.0,0.0
2013-01-05,31.5,77.25,0.0
2013-01-05,31.5,77.5,0.0
2013-01-05,31.75,76.5,0.0
2013-01-05,31.75,76.75,0.0
2013-01-05,31.75,77.0,0.0
2013-01-05,31.75,77.25,0.0
2013-01-05,31.75,77.5,0.0
2013-01-05,32.0,76.5,0.0
2013-01-05,32.0,76.75,0.0
2013-01-05,32.0,77.0,0.0
2013-01-05,32.0,77.25,0.0
2013-01-05,32.0,77.5,0.0
2013-01-06,31.5,76.5,0.0
2013-01-06,31.5,76.75,0.0
2013-01-06,31.5,77.0,0.0
2013-01-06,31.5,77.25,0.0
2013-01-06,31.5,77.5,0.0
2013-01-06,31.75,76.5,0.0
2013-01-06,31.75,76.75,0.0
2013-01-06,31.75,77.0,0.0
2013-01-06,31.75,77.25,0.0
2013-01-06,31.75,77.5,0.0
2013-01-06,32.0,76.5,0.0
2013-01-06,32.0,76.75,0.0
2013-01-06,32.0,77.0,0.0
2013-01-06,32.0,77.25,0.0
2013-01-06,32.0,77.5,0.0
2013-01-07,31.5,76.5,0.0
2013-01-07,31.5,76.75,0.0
2013-01-07,31.5,77.0,0.0
2013-01-07,31.5,77.25,0.0
2013-01-07,31.5,77.5,0.0
2013-01-07,31.75,76.5,0.0
2013-01-07,31.75,76.75,0.0
2013-01-07,31.75,77.0,0.0
2013-01-07,31.75,77.25,0.0
2013-01-07,31.75,77.5,0.0
2013-01-07,32.0,76.5,0.0
2013-01-07,32.0,76.75,0.0
2013-01-07,32.0,77.0,0.0
2013-01-07,32.0,77.25,0.0
2013-01-07,32.0,77.5,0.0
2013-01-08,31.5,76.5,0.0
2013-01-08,31.5,76.75,0.0
2013-01-08,31.5,77.0,0.0
2013-01-08,31.5,77.25,0.0
2013-01-08,31.5,77.5,0.0
2013-01-08,31.75,76.5,0.0
2013-01-08,31.75,76.75,0.0
2013-01-08,31.75,77.0,0.0
2013-01-08,31.75,77.25,0.0
2013-01-08,31.75,77.5,0.0
2013-01-08,32.0,76.5,0.0
2013-01-08,32.0,76.75,0.0
2013-01-08,32.0,77.0,0.0
2013-01-08,32.0,77.25,0.0
2013-01-08,32.0,77.5,0.0
2013-01-09,31.5,76.5,0.0
2013-01-09,31.5,76.75,0.0
2013-01-09,31.5,77.0,0.0
2013-01-09,31.5,77.25,0.0
2013-01-09,31.5,77.5,0.0
2013-01-09,31.75,76.5,0.0
2013-01-09,31.75,76.75,0.0
2013-01-09,31.75,77.0,0.0
2013-01-09,31.75,77.25,0.0
2013-01-09,31.75,77.5,0.0
2013-01-09,32.0,76.5,0.0
2013-01-09,32.0,76.75,0.0
2013-01-09,32.0,77.0,0.0
2013-01-09,32.0,77.25,0.0
2013-01-09,32.0,77.5,0.0
2013-01-10,31.5,76.5,0.0
2013-01-10,31.5,76.75,0.0
2013-01-10,31.5,77.0,0.0
2013-01-10,31.5,77.25,0.0
2013-01-10,31.5,77.5,0.0
2013-01-10,31.75,76.5,0.0
2013-01-10,31.75,76.75,0.0
2013-01-10,31.75,77.0,0.0
2013-01-10,31.75,77.25,0.0
2013-01-10,31.75,77.5,0.0
2013-01-10,32.0,76.5,0.0
2013-01-10,32.0,76.75,0.0
2013-01-10,32.0,77.0,0.0
2013-01-10,32.0,77.25,0.0
2013-01-10,32.0,77.5,0.0
2013-01-11,31.5,76.5,0.0
2013-01-11,31.5,76.75,0.0
2013-01-11,31.5,77.0,0.0
2013-01-11,31.5,77.25,0.0
2013-01-11,31.5,77.5,0.0
2013-01-11,31.75,76.5,0.0
2013-01-11,31.75,76.75,0.0
2013-01-11,31.75,77.0,0.0
2013-01-11,31.75,77.25,0.0
2013-01-11,31.75,77.5,0.0
2013-01-11,32.0,76.5,0.0
2013-01-11,32.0,76.75,0.0
2013-01-11,32.0,77.0,0.0
2013-01-11,32.0,77.25,0.0
2013-01-11,32.0,77.5,0.0
2013-01-12,31.5,76.5,0.0
2013-01-12,31.5,76.75,0.0
2013-01-12,31.5,77.0,0.0
2013-01-12,31.5,77.25,0.0
2013-01-12,31.5,77.5,0.0
2013-01-12,31.75,76.5,0.0
2013-01-12,31.75,76.75,0.0
2013-01-12,31.75,77.0,0.0
2013-01-12,31.75,77.25,0.0
2013-01-12,31.75,77.5,0.0
2013-01-12,32.0,76.5,0.0
2013-01-12,32.0,76.75,0.0
2013-01-12,32.0,77.0,0.0
2013-01-12,32.0,77.25,0.0
2013-01-12,32.0,77.5,0.0
2013-01-13,31.5,76.5,1.3299850225448608
2013-01-13,31.5,76.75,0.7528355121612549
2013-01-13,31.5,77.0,0.0
2013-01-13,31.5,77.25,0.0
2013-01-13,31.5,77.5,2.1628684997558594
2013-01-13,31.75,76.5,1.8806979656219482
2013-01-13,31.75,76.75,0.2444436401128769
2013-01-13,31.75,77.0,5.328173637390137
2013-01-13,31.75,77.25,1.0367035865783691
2013-01-13,31.75,77.5,1.954188585281372
2013-01-13,32.0,76.5,1.5901670455932617
2013-01-13,32.0,76.75,2.310116767883301
2013-01-13,32.0,77.0,4.121638774871826
2013-01-13,32.0,77.25,1.5023514032363892
2013-01-13,32.0,77.5,2.2771522998809814
2013-01-14,31.5,76.5,0.0
2013-01-14,31.5,76.75,0.0
2013-01-14,31.5,77.0,0.0
2013-01-14,31.5,77.25,0.0
2013-01-14,31.5,77.5,0.0
2013-01-14,31.75,76.5,0.13354623317718506
2013-01-14,31.75,76.75,0.0
2013-01-14,31.75,77.0,0.0
2013-01-14,31.75,77.25,0.0
2013-01-14,31.75,77.5,0.0
2013-01-14,32.0,76.5,0.0
2013-01-14,32.0,76.75,0.0
2013-01-14,32.0,77.0,0.0
2013-01-14,32.0,77.25,0.0
2013-01-14,32.0,77.5,0.0
2013-01-15,31.5,76.5,0.0
2013-01-15,31.5,76.75,0.0
2013-01-15,31.5,77.0,0.0
2013-01-15,31.5,77.25,0.0
2013-01-15,31.5,77.5,0.0
2013-01-15,31.75,76.5,0.0
2013-01-15,31.75,76.75,0.0
2013-01-15,31.75,77.0,0.0
2013-01-15,31.75,77.25,0.0
