osm_id,osm_type,name,tags,geometry_wkt
162361286,way,Parbati Hydroelectric Project (Stage-II),"{""alt_name"": ""Pulga Dam"", ""material"": ""concrete"", ""name"": ""Parbati Hydroelectric Project (Stage-II)"", ""operator"": ""National Hydroelectric Power Corporation (NHPC)"", ""waterway"": ""dam"", ""website"": ""https://www.nhpcindia.com/welcome/project_detail/2/3/""}","LINESTRING (77.4503198 31.9990226, 77.4506427 31.998162, 77.4506817 31.9980581)"
226436183,way,,"{""waterway"": ""dam""}","LINESTRING (77.2548954 32.0370312, 77.2543777 32.0363832, 77.2543617 32.0359216, 77.255346 32.0348507)"
489244100,way,Allain Duhangan Hydro Project,"{""area"": ""yes"", ""name"": ""Allain Duhangan Hydro Project"", ""plant:source"": ""hydro"", ""power"": ""plant"", ""waterway"": ""dam""}","POLYGON ((77.2401374 32.2599269, 77.240316 32.2598234, 77.2405609 32.2599729, 77.2406065 32.2600097, 77.2405581 32.2601832, 77.2405525 32.2602488, 77.2406056 32.2603029, 77.2406642 32.2603122, 77.2409704 32.2602725, 77.2408015 32.2599527, 77.2407129 32.2598665, 77.2403857 32.2596556, 77.2399753 32.2598914, 77.2398251 32.2599822, 77.2398573 32.2600956, 77.2398788 32.2604789, 77.2399431 32.2605288, 77.2399539 32.260649, 77.2399823 32.2606714, 77.2402176 32.2602974, 77.2402035 32.260225, 77.240017 32.2599967, 77.2401374 32.2599269))"
406136388,way,,"{""waterway"": ""dam""}","LINESTRING (77.1475961 32.3334717, 77.1478214 32.3332723, 77.147934 32.3331522, 77.148095 32.3330842, 77.1482103 32.3330525, 77.1482478 32.3330774, 77.1483337 32.3330275)"
220724013,way,,"{""waterway"": ""dam""}","LINESTRING (77.221287 32.3481127, 77.2209599 32.3480123, 77.2208244 32.3480124, 77.2207757 32.3480397, 77.2207163 32.3480647, 77.2206789 32.3480331, 77.2205767 32.3480628)"
