temperature_2m,dewpoint_2m,relative_humidity,surface_pressure,wind_speed_10m,wind_direction_10m,wind_gusts_10m,wind_u_10m,wind_v_10m,cloud_cover,cape,precipitation_openmeteo,rain_openmeteo,snowfall,rolling_precip_3h,rolling_precip_6h,rolling_precip_24h,rolling_precip_72h,precip_lag_1h,precip_lag_3h,precip_lag_6h,temp_dewpoint_spread,wind_gust_ratio,precip_acceleration,humidity_cape_interact,rolling_ratio_3_24,hour_sin,hour_cos,month_sin,month_cos,hour,month,day_of_year,season,is_monsoon
-0.4733005431210986,-1.1501708494511207,-0.45221145204358887,1.6463203602739849,0.6343517183392648,248.4115,-1.2647444159772279,1.6776537694228626,1.114915221209258,0.298583020555556,-0.1816460878647987,-0.19807513125343568,-0.19807142307621395,-0.02969624345712769,-0.2480788643037877,-0.28745731901851257,-0.39478989013885324,-0.5629412164437162,-0.19807513125343568,-0.19807513125343568,-0.19807513125343568,0.5243600666695709,-1.4756806626063328,6.744611840697695e-20,-0.17700969389840043,-0.35055984059429374,-0.9659258262890684,-0.2588190451025206,0.4999999999999999,0.8660254037844387,17,1,1,0,0
-0.5254285125616543,-1.1151136963302615,-0.19054078625691306,1.686275067763607,0.0512169723296724,266.87308,-1.4637909325047185,1.4704984507330754,0.41881641032024153,0.9136071972614058,-0.1816460878647987,-0.19807513125343568,-0.19807142307621395,-0.02969624345712769,-0.2480788643037877,-0.28745731901851257,-0.39478989013885324,-0.5629412164437162,-0.19807513125343568,-0.19807513125343568,-0.19807513125343568,0.4207957243718552,-1.3970206831818788,6.744611840697695e-20,-0.17700969389840043,-0.35055984059429374,-1.0,-1.8369701987210294e-16,0.4999999999999999,0.8660254037844387,18,1,1,0,0
-0.872825531683096,-1.1184306614050759,0.012840217409533767,1.8189034417196703,-0.2997763370711756,333.82355,-1.1320466797040971,0.7283181234228596,-0.9578169627446627,1.1161121540680552,-0.1816460878647987,-0.19807513125343568,-0.19807142307621395,-0.02969624345712769,-0.2480788643037877,-0.28745731901851257,-0.39478989013885324,-0.5629412164437162,-0.19807513125343568,-0.19807513125343568,-0.19807513125343568,-0.03305266230319022,-0.9209829469797692,6.744611840697695e-20,-0.17700969389840043,-0.35055984059429374,-0.9659258262890684,0.2588190451025203,0.4999999999999999,0.8660254037844387,19,1,1,0,0
-1.1196263703103424,-1.0519730274539714,0.2135868569901488,1.9086526738329899,-1.016742366089415,30.943108,-1.198395459958457,-0.02811692756607654,-0.43156586104802835,0.7178996739325046,-0.1816460878647987,-0.19807513125343568,-0.19807142307621395,-0.02969624345712769,-0.2480788643037877,-0.28745731901851257,-0.39478989013885324,-0.5629412164437162,-0.19807513125343568,-0.19807513125343568,-0.19807513125343568,-0.4241159486776601,-0.18950535543287025,6.744611840697695e-20,-0.17700969389840043,-0.35055984059429374,-0.8660254037844386,0.5000000000000001,0.4999999999999999,0.8660254037844387,20,1,1,0,0
-1.2640470647124364,-1.0624668891529818,0.7638251330142679,1.9216072396692114,-1.0773580138279928,73.46232,-0.6012560861403962,-0.2708512208243452,0.08785620450310072,1.3456495256866712,-0.1816460878647987,-0.19807513125343568,-0.19807142307621395,-0.02969624345712769,-0.2480788643037877,-0.28745731901851257,-0.39478989013885324,-0.5629412164437162,-0.19807513125343568,-0.19807513125343568,-0.19807513125343568,-0.603699473864067,0.7948201668283568,6.744611840697695e-20,-0.17700969389840043,-0.35055984059429374,-0.7071067811865477,0.7071067811865474,0.4999999999999999,0.8660254037844387,21,1,1,0,0
-1.3643666187165047,-1.0739650809425374,0.8876010345575597,1.9026229122801466,-0.8377696240712731,90.17596,-0.2695118333397747,-0.422431651956117,0.32929289347770224,1.390940461436632,-0.1816460878647987,-0.19807513125343568,-0.19807142307621395,-0.02969624345712769,-0.2480788643037877,-0.28745731901851257,-0.39478989013885324,-0.5629412164437162,-0.19807513125343568,-0.19807513125343568,-0.19807513125343568,-0.7242464089216899,0.6822904506731394,6.744611840697695e-20,-0.17700969389840043,-0.35055984059429374,-0.5000000000000004,0.8660254037844384,0.4999999999999999,0.8660254037844387,22,1,1,0,0
-1.3889698744843622,-1.081638907398064,0.6734972323667193,1.9294930372000492,-0.9261884769239388,81.39671,-0.3358606135941342,-0.3679311053594264,0.1836617827212127,1.2798867493399642,-0.1816460878647987,-0.19807513125343568,-0.19807142307621395,-0.02969624345712769,-0.2480788643037877,-0.28745731901851257,-0.39478989013885324,-0.5629412164437162,-0.19807513125343568,-0.19807513125343568,-0.19807513125343568,-0.7489690378086638,0.7925812285943079,6.744611840697695e-20,-0.17700969389840043,-0.35055984059429374,-0.2588190451025215,0.965925826289068,0.4999999999999999,0.8660254037844387,23,1,1,0,0
-1.4786792405845486,-1.1565310527003474,0.47278889562665766,1.8635236772108186,-0.8691191071382928,73.333534,-0.6012560861403962,-0.3765948000588611,0.040467238008647086,1.3621692484037236,-0.1816460878647987,0.12429666990829967,0.12651157744717553,-0.02969624345712769,-0.1134941912899165,-0.20948342673606574,-0.3680168550646939,-0.5502082586392538,-0.19807513125343568,-0.19807513125343568,-0.19807513125343568,-0.7923233188102963,0.3329911151233842,6.744611840697695e-20,-0.17700969389840043,3.519122543677034,0.0,1.0,0.4999999999999999,0.8660254037844387,0,1,2,0,0
-1.6439819598142233,-1.2962934319878534,0.5233018104042026,1.8288638540847986,-0.9785377115032651,74.560326,-0.20316287732100374,-0.32460093548150104,0.08319852813033282,1.2432904263045879,-0.1816460878647987,-0.19807513125343568,-0.19807142307621395,-0.02969624345712769,-0.1134941912899165,-0.20948342673606574,-0.3680168550646939,-0.5502082586392538,0.12429666990829967,-0.19807513125343568,-0.19807513125343568,-0.8704519483221302,1.0982637812238194,0.28304669655945924,-0.17700969389840043,3.519122543677034,0.2588190451025207,0.9659258262890684,0.4999999999999999,0.8660254037844387,1,1,2,0,0
-1.7719800348427406,-1.439048209705489,0.6383025493297223,1.7707501428186532,-1.3524442357366022,73.29045,0.06223259522525782,-0.13019864630947242,0.1458202424239844,1.2786220840506597,-0.1816460878647987,-0.03688923067256801,-0.0357799228145192,-0.02969624345712769,-0.04620185478298092,-0.17049648059484232,-0.35463033752761425,-0.5438417797370225,-0.19807513125343568,-0.19807513125343568,-0.19807513125343568,-0.8965048979905423,2.2900982664416403,6.744611840697695e-20,-0.17700969389840043,4.002832836305067,0.4999999999999999,0.8660254037844387,0.4999999999999999,0.8660254037844387,2,1,2,0,0
-1.999928601812132,-1.6651754646633763,0.7407421349143366,1.7107389409638352,-1.280823815006372,72.509796,0.1949299799695664,-0.16478420070229585,0.12122240099106085,1.09832779196211,-0.1816460878647987,-0.19807513125343568,-0.19807142307621395,-0.02969624345712769,-0.1807865277968521,-0.17049648059484232,-0.35463033752761425,-0.5438417797370225,-0.03688923067256801,0.12429666990829967,-0.19807513125343568,-0.97093050405022,2.2900982664416403,-0.14152334827972962,-0.17700969389840043,1.100571051705493,0.7071067811865476,0.7071067811865476,0.4999999999999999,0.8660254037844387,3,1,2,0,0
-1.9546894885605042,-1.607781431962297,0.6738849805535534,1.7165237434536122,-1.077775115842763,65.932655,-0.004116536557924229,-0.24406302648518874,-0.015126509175223176,1.4821546396807947,-0.1816460878647987,-0.19807513125343568,-0.19807142307621395,-0.02969624345712769,-0.1807865277968521,-0.17049648059484232,-0.35463033752761425,-0.5438417797370225,-0.19807513125343568,-0.19807513125343568,-0.19807513125343568,-0.9686439012416715,1.6716481996055288,6.744611840697695e-20,-0.17700969389840043,1.100571051705493,0.8660254037844386,0.5000000000000001,0.4999999999999999,0.8660254037844387,4,1,2,0,0
-1.8568610342004064,-1.484026143105829,0.7255821973774026,1.7367290975571543,-0.5056369880734085,71.23115,-0.07046531681228407,-0.5519138118998597,-0.08361588849717493,1.3969476474612392,-0.1816460878647987,-0.19807513125343568,-0.19807142307621395,-0.02969624345712769,-0.2480788643037877,-0.17049648059484232,-0.35463033752761425,-0.5438417797370225,-0.19807513125343568,-0.03688923067256801,-0.19807513125343568,-0.9633422284618832,0.31386875907742984,-0.14152334827972962,-0.17700969389840043,-0.35055984059429374,0.9659258262890684,0.2588190451025207,0.4999999999999999,0.8660254037844387,5,1,2,0,0
-1.9147093018616221,-1.55438404468326,0.7719653035170841,1.7188847719616474,-0.18727677369263734,70.32254,-0.07046531681228407,-0.7067402801534612,-0.18451010405270926,1.4348086875867427,-0.1816460878647987,-0.19807513125343568,-0.19807142307621395,-0.02969624345712769,-0.2480788643037877,-0.24847037287728915,-0.35463033752761425,-0.5438417797370225,-0.19807513125343568,-0.19807513125343568,0.12429666990829967,-0.9692914570783624,-0.09417469286203471,6.744611840697695e-20,-0.17700969389840043,-0.35055984059429374,1.0,6.123233995736766e-17,0.4999999999999999,0.8660254037844387,6,1,2,0,0
-1.975725219965158,-1.6529825682935655,0.38299977616755654,1.7849671899800086,-0.17430431468814944,71.611275,-0.20316287732100374,-0.7210411307240395,-0.15538719964798325,1.3007538561155432,-0.1816460878647987,-0.19807513125343568,-0.19807142307621395,-0.02969624345712769,-0.2480788643037877,-0.24847037287728915,-0.35463033752761425,-0.5438417797370225,-0.19807513125343568,-0.19807513125343568,-0.19807513125343568,-0.9512414846255268,-0.2207635364840631,6.744611840697695e-20,-0.17700969389840043,-0.35055984059429374,0.9659258262890684,-0.2588190451025206,0.4999999999999999,0.8660254037844387,7,1,2,0,0
-1.9538898792839194,-1.681872306996082,0.6615075356232643,1.8916374404510286,-0.018433428392553453,73.94226,0.06223259522525782,-0.8135350498429339,-0.12898266356932167,0.9068886305364622,-0.1816460878647987,-0.19807513125343568,-0.19807142307621395,-0.02969624345712769,-0.2480788643037877,-0.28745731901851257,-0.35463033752761425,-0.5438417797370225,-0.19807513125343568,-0.19807513125343568,-0.03688923067256801,-0.8936921809298719,-0.15980122675222927,6.744611840697695e-20,-0.17700969389840043,-0.35055984059429374,0.8660254037844387,-0.4999999999999998,0.4999999999999999,0.8660254037844387,8,1,2,0,0
-1.6817478119244436,-1.5181501484260285,-0.11311005107284942,1.936031559883937,-0.5014924388465272,75.95816,-0.4022095696129055,-0.5747282649726008,0.01638326264163686,-0.17922455785418787,-0.1816460878647987,-0.19807513125343568,-0.19807142307621395,-0.02969624345712769,-0.2480788643037877,-0.28745731901851257,-0.35463033752761425,-0.5438417797370225,-0.19807513125343568,-0.19807513125343568,-0.19807513125343568,-0.6988662946990959,-0.02441288232916168,6.744611840697695e-20,-0.17700969389840043,-0.35055984059429374,0.7071067811865476,-0.7071067811865475,0.4999999999999999,0.8660254037844387,9,1,2,0,0
-0.8374277963196194,-1.2763201434742724,-0.8411413995033137,2.0059014218776787,-1.551954925552117,98.48331,-1.1320466797040971,-0.03890614611132014,0.39622419449733187,0.06746484322572117,-0.1816460878647987,-0.19807513125343568,-0.19807142307621395,-0.02969624345712769,-0.2480788643037877,-0.28745731901851257,-0.35463033752761425,-0.5438417797370225,-0.19807513125343568,-0.19807513125343568,-0.19807513125343568,0.17101055887067354,1.5261940886877343,6.744611840697695e-20,-0.17700969389840043,-0.35055984059429374,0.4999999999999999,-0.8660254037844387,0.4999999999999999,0.8660254037844387,10,1,2,0,0
-0.6085258001250572,-1.2961209690828461,-0.9901323695839744,1.8755002910951915,-1.541549676222066,235.59045,-0.5349071301216252,0.5661102169010298,0.5990402925632607,0.41264032566452735,-0.1816460878647987,-0.19807513125343568,-0.19807142307621395,-0.02969624345712769,-0.2480788643037877,-0.28745731901851257,-0.35463033752761425,-0.5438417797370225,-0.19807513125343568,-0.19807513125343568,-0.19807513125343568,0.4919836009784574,2.2900982664416403,6.744611840697695e-20,-0.17700969389840043,-0.35055984059429374,0.258819045102521,-0.9659258262890682,0.4999999999999999,0.8660254037844387,11,1,2,0,0
-0.514080276112392,-1.3838858074402547,-0.928535774542604,1.7321314043730978,-0.8849498563245224,260.82437,-0.5349071301216252,0.9654960983204491,0.4830790850969075,0.37960080252918815,-0.1816460878647987,-0.19807513125343568,-0.19807142307621395,-0.02969624345712769,-0.2480788643037877,-0.28745731901851257,-0.35463033752761425,-0.5438417797370225,-0.19807513125343568,-0.19807513125343568,-0.19807513125343568,0.7038072145810322,0.4475801964005347,6.744611840697695e-20,-0.17700969389840043,-0.35055984059429374,1.2246467991473532e-16,-1.0,0.4999999999999999,0.8660254037844387,12,1,2,0,0
-0.18707312348659677,-1.5012707217746941,-0.5918213121995244,1.5097651041066191,-0.2525469486025922,265.24594,-0.4685583498672653,1.3071585313867704,0.44772383967405416,-0.2941513138744531,-0.1816460878647987,-0.19807513125343568,-0.19807142307621395,-0.02969624345712769,-0.2480788643037877,-0.28745731901851257,-0.35463033752761425,-0.5438417797370225,-0.19807513125343568,-0.19807513125343568,-0.19807513125343568,1.251213644343031,-0.3711753939987687,6.744611840697695e-20,-0.17700969389840043,-0.35055984059429374,-0.2588190451025208,-0.9659258262890684,0.4999999999999999,0.8660254037844387,13,1,2,0,0
-0.17335680808109508,-1.4068515608628729,-0.3112056258030312,1.3976492252331707,0.05636698959748233,272.6366,-0.6676048663947559,1.473744518136797,0.2478415741222753,-0.738366123410507,-0.1816460878647987,-0.19807513125343568,-0.19807142307621395,-0.02969624345712769,-0.2480788643037877,-0.28745731901851257,-0.35463033752761425,-0.5438417797370225,-0.19807513125343568,-0.19807513125343568,-0.19807513125343568,1.1750883699799688,-0.7896655827670067,6.744611840697695e-20,-0.17700969389840043,-0.35055984059429374,-0.4999999999999997,-0.8660254037844388,0.4999999999999999,0.8660254037844387,14,1,2,0,0
-0.40979347498625324,-1.1843355232428008,0.6530961592257241,1.3737562950799724,0.06891306753323374,263.9861,-0.9993489434309663,1.4751075817965762,0.5055386983816795,-0.702085953747251,-0.1816460878647987,-0.19807513125343568,-0.19807142307621395,-0.02969624345712769,-0.2480788643037877,-0.28745731901851257,-0.35463033752761425,-0.5438417797370225,-0.19807513125343568,-0.19807513125343568,-0.19807513125343568,0.6420085494937977,-1.0508643508209723,6.744611840697695e-20,-0.17700969389840043,-0.35055984059429374,-0.7071067811865471,-0.7071067811865479,0.4999999999999999,0.8660254037844387,15,1,2,0,0
-0.45478659724975734,-1.0780681590950085,-0.10061551926029995,1.3607678118350377,-0.26573330972534104,269.87482,-1.4637909325047185,1.30365839890989,0.3293426195924463,1.5858575560095123,-0.0003054182028236225,-0.19807513125343568,-0.19807142307621395,-0.02969624345712769,-0.2480788643037877,-0.28745731901851257,-0.35463033752761425,-0.5438417797370225,-0.19807513125343568,-0.19807513125343568,-0.19807513125343568,0.4768070498017842,-1.2396637252422111,6.744611840697695e-20,0.021097215772637404,-0.35055984059429374,-0.8660254037844385,-0.5000000000000004,0.4999999999999999,0.8660254037844387,16,1,2,0,0
-0.7696459923275487,-0.9672564630481959,0.1235472260620256,1.4798235693957082,1.622211188882959,273.46664,-1.5301398006412839,2.3042485695257,0.15094202224882036,1.5890982154876347,-0.0672975127276297,-0.19807513125343568,-0.19807142307621395,-0.02969624345712769,-0.2480788643037877,-0.28745731901851257,-0.35463033752761425,-0.5438417797370225,-0.19807513125343568,-0.19807513125343568,-0.19807513125343568,-0.0480573121377975,-1.8337224739671776,6.744611840697695e-20,-0.04240411439710567,-0.35055984059429374,-0.9659258262890684,-0.2588190451025206,0.4999999999999999,0.8660254037844387,17,1,2,0,0
-0.46619643222072804,-1.0236565031287992,0.3514567516166809,1.6077298863357015,1.2781942479699113,290.49307,-1.3310931962315877,2.0087233468720567,-0.5963912396034706,1.5586671227874114,-0.10887881277750933,-0.19807513125343568,-0.19807142307621395,-0.02969624345712769,-0.2480788643037877,-0.28745731901851257,-0.35463033752761425,-0.5438417797370225,-0.19807513125343568,-0.19807513125343568,-0.19807513125343568,0.40752119440913626,-1.6774831241028008,6.744611840697695e-20,-0.08508561992695739,-0.35055984059429374,-1.0,-1.8369701987210294e-16,0.4999999999999999,0.8660254037844387,18,1,2,0,0
-0.756052685012944,-0.9819853635304722,0.6059324738709738,1.7066556618122648,0.380165270405984,341.65576,-0.4022095696129055,0.7161080860794836,-1.5244621411364168,1.5890982154876347,-0.16201047395235554,-0.19807513125343568,-0.19807142307621395,-0.02969624345712769,-0.2480788643037877,-0.28745731901851257,-0.35463033752761425,-0.5438417797370225,-0.19807513125343568,-0.19807513125343568,-0.19807513125343568,-0.015478360921771883,-0.8060547885435133,6.744611840697695e-20,-0.15031687581313857,-0.35055984059429374,-0.9659258262890684,0.2588190451025203,0.4999999999999999,0.8660254037844387,19,1,2,0,0
-0.9940271105147451,-1.0065945253982895,1.071259705940021,1.7567026827009935,-0.348850150990634,29.327045,-0.07046531681228407,-0.1871135000142098,-0.8885318921540908,1.5032588129221929,-0.1816460878647987,-0.19807513125343568,-0.19807142307621395,-0.02969624345712769,-0.2480788643037877,-0.28745731901851257,-0.35463033752761425,-0.5438417797370225,-0.19807513125343568,-0.19807513125343568,-0.19807513125343568,-0.3040949952578163,0.09641320533735626,6.744611840697695e-20,-0.17700969389840043,-0.35055984059429374,-0.8660254037844386,0.5000000000000001,0.4999999999999999,0.8660254037844387,20,1,2,0,0
-1.1490887290974017,-1.0192235233993414,1.163488589271337,1.763561536467361,-0.6949110454781776,50.08404,0.3276275404782861,-0.3150708455725147,-0.3983488220476711,1.5841975986409633,-0.1816460878647987,-0.19807513125343568,-0.19807142307621395,-0.02969624345712769,-0.2480788643037877,-0.28745731901851257,-0.35463033752761425,-0.5438417797370225,-0.19807513125343568,-0.19807513125343568,-0.19807513125343568,-0.495551814105604,1.0783915871036265,6.744611840697695e-20,-0.17700969389840043,-0.35055984059429374,-0.7071067811865477,0.7071067811865474,0.4999999999999999,0.8660254037844387,21,1,2,0,0
-1.4476484499083395,-1.1682218671235192,0.9495695846714127,1.7041947653785057,-0.5438137485709494,65.402885,0.659371969043318,-0.5001047501383777,-0.19181984205105887,1.5738431321594752,-0.1816460878647987,-0.19807513125343568,-0.19807142307621395,-0.02969624345712769,-0.2480788643037877,-0.28745731901851257,-0.35463033752761425,-0.5438417797370225,-0.19807513125343568,-0.19807513125343568,-0.19807513125343568,-0.7398277653802595,1.1205914626601705,6.744611840697695e-20,-0.17700969389840043,-0.35055984059429374,-0.5000000000000004,0.8660254037844384,0.4999999999999999,0.8660254037844387,22,1,2,0,0
-1.53689651992162,-1.218702957701445,0.7540842305304107,1.6529455607801906,-0.5785107215145286,65.456856,0.7920698810808605,-0.48365524792704123,-0.17975297849204502,1.5890982154876347,-0.1816460878647987,-0.19807513125343568,-0.19807142307621395,-0.02969624345712769,-0.2480788643037877,-0.28745731901851257,-0.35463033752761425,-0.5438417797370225,-0.19807513125343568,-0.19807513125343568,-0.19807513125343568,-0.8069229975950788,1.3298847416188242,6.744611840697695e-20,-0.17700969389840043,-0.35055984059429374,-0.2588190451025215,0.965925826289068,0.4999999999999999,0.8660254037844387,23,1,2,0,0
-1.6107676338102066,-1.2698280626928846,0.5938509229222108,1.6266671062126463,-0.7505909196274753,70.51666,0.659371969043318,-0.42544663824264306,-0.03626008621579042,1.5890982154876347,-0.1816460878647987,-0.19807513125343568,-0.19807142307621395,-0.02969624345712769,-0.2480788643037877,-0.28745731901851257,-0.38140337260177354,-0.5438417797370225,-0.19807513125343568,-0.19807513125343568,-0.19807513125343568,-0.8531405880292227,1.587484740092167,6.744611840697695e-20,-0.17700969389840043,-0.35055984059429374,0.0,1.0,0.4999999999999999,0.8660254037844387,0,1,3,0,0
-1.7155272319333372,-1.3379745932814413,0.47546138102299285,1.5141932102470013,-1.0817926615764069,76.24248,0.3276275404782861,-0.27595705061996567,0.12786911543589424,1.5890982154876347,-0.1816460878647987,-0.19807513125343568,-0.19807142307621395,-0.02969624345712769,-0.2480788643037877,-0.28745731901851257,-0.38140337260177354,-0.5438417797370225,-0.19807513125343568,-0.19807513125343568,-0.19807513125343568,-0.9230283965013748,2.1730551219861596,6.744611840697695e-20,-0.17700969389840043,-0.35055984059429374,0.2588190451025207,0.9659258262890684,0.4999999999999999,0.8660254037844387,1,1,3,0,0
