imd_rainfall_mm,imd_rainfall_mm_log1p,rain_intensity_class,cloudburst_flag,landslide_risk,block_id
0.0,0.0,0,0,0,633
0.0,0.0,0,0,0,633
0.0,0.0,0,0,0,633
0.0,0.0,0,0,0,633
0.0,0.0,0,0,0,633
0.0,0.0,0,0,0,633
0.0,0.0,0,0,0,633
0.0,0.0,0,0,0,633
0.0,0.0,0,0,0,633
0.0,0.0,0,0,0,633
0.0,0.0,0,0,0,633
0.0,0.0,0,0,0,662
0.0,0.0,0,0,0,662
0.0,0.0,0,0,0,662
0.0,0.0,0,0,0,662
0.0,0.0,0,0,0,662
0.0,0.0,0,0,0,662
0.0,0.0,0,0,0,662
0.0,0.0,0,0,0,662
0.0,0.0,0,0,0,662
0.0,0.0,0,0,0,662
0.0,0.0,0,0,0,662
0.0,0.0,0,0,0,662
0.0,0.0,0,0,0,662
0.0,0.0,0,0,0,662
0.0,0.0,0,0,0,662
0.0,0.0,0,0,0,662
0.0,0.0,0,0,0,662
0.0,0.0,0,0,0,662
0.0,0.0,0,0,0,662
0.0,0.0,0,0,0,662
0.0,0.0,0,0,0,662
0.0,0.0,0,0,0,662
0.0,0.0,0,0,0,662
0.0,0.0,0,0,0,662
0.0,0.0,0,0,0,792
0.0,0.0,0,0,0,792
0.0,0.0,0,0,0,792
0.0,0.0,0,0,0,792
0.0,0.0,0,0,0,792
0.0,0.0,0,0,0,792
0.0,0.0,0,0,0,792
0.0,0.0,0,0,0,792
0.0,0.0,0,0,0,792
0.0,0.0,0,0,0,792
0.0,0.0,0,0,0,792
0.0,0.0,0,0,0,792
0.0,0.0,0,0,0,792
0.0,0.0,0,0,0,792
0.0,0.0,0,0,0,792
0.0,0.0,0,0,0,792
0.0,0.0,0,0,0,792
0.0,0.0,0,0,0,792
0.0,0.0,0,0,0,792
0.0,0.0,0,0,0,792
0.0,0.0,0,0,0,792
0.0,0.0,0,0,0,792
0.0,0.0,0,0,0,792
0.0,0.0,0,0,0,792
0.0,0.0,0,0,0,864
0.0,0.0,0,0,0,864
0.0,0.0,0,0,0,864
0.0,0.0,0,0,0,864
0.0,0.0,0,0,0,864
0.0,0.0,0,0,0,864
0.0,0.0,0,0,0,864
0.0,0.0,0,0,0,864
0.0,0.0,0,0,0,864
0.0,0.0,0,0,0,864
0.0,0.0,0,0,0,864
0.0,0.0,0,0,0,864
0.0,0.0,0,0,0,864
0.0,0.0,0,0,0,864
0.0,0.0,0,0,0,864
0.0,0.0,0,0,0,864
0.0,0.0,0,0,0,864
0.0,0.0,0,0,0,864
0.0,0.0,0,0,0,864
0.0,0.0,0,0,0,864
0.0,0.0,0,0,0,864
0.0,0.0,0,0,0,864
0.0,0.0,0,0,0,864
0.0,0.0,0,0,0,864
0.8103179335594177,0.5935024837526252,0,0,0,903
0.8103179335594177,0.5935024837526252,0,0,0,903
0.8103179335594177,0.5935024837526252,0,0,0,903
0.8103179335594177,0.5935024837526252,0,0,0,903
0.8103179335594177,0.5935024837526252,0,0,0,903
0.8103179335594177,0.5935024837526252,0,0,0,903
0.8103179335594177,0.5935024837526252,0,0,0,903
0.8103179335594177,0.5935024837526252,0,0,0,903
0.8103179335594177,0.5935024837526252,0,0,0,903
0.8103179335594177,0.5935024837526252,0,0,0,903
0.8103179335594177,0.5935024837526252,0,0,0,903
0.8103179335594177,0.5935024837526252,0,0,0,903
0.8103179335594177,0.5935024837526252,0,0,0,903
0.8103179335594177,0.5935024837526252,0,0,0,903
0.8103179335594177,0.5935024837526252,0,0,0,903
0.8103179335594177,0.5935024837526252,0,0,0,903
0.8103179335594177,0.5935024837526252,0,0,0,903
0.8103179335594177,0.5935024837526252,0,0,0,903
0.8103179335594177,0.5935024837526252,0,0,0,903
0.8103179335594177,0.5935024837526252,0,0,0,903
0.8103179335594177,0.5935024837526252,0,0,0,903
0.8103179335594177,0.5935024837526252,0,0,0,903
0.8103179335594177,0.5935024837526252,0,0,0,903
0.8103179335594177,0.5935024837526252,0,0,0,903
128.3660888671875,4.862646283326157,4,1,0,952
128.3660888671875,4.862646283326157,4,1,0,952
128.3660888671875,4.862646283326157,4,1,0,952
128.3660888671875,4.862646283326157,4,1,0,952
128.3660888671875,4.862646283326157,4,1,0,952
128.3660888671875,4.862646283326157,4,1,0,952
128.3660888671875,4.862646283326157,4,1,0,952
128.3660888671875,4.862646283326157,4,1,0,952
128.3660888671875,4.862646283326157,4,1,0,952
128.3660888671875,4.862646283326157,4,1,0,952
128.3660888671875,4.862646283326157,4,1,0,952
128.3660888671875,4.862646283326157,4,1,0,952
128.3660888671875,4.862646283326157,4,1,0,952
128.3660888671875,4.862646283326157,4,1,0,952
128.3660888671875,4.862646283326157,4,1,0,952
128.3660888671875,4.862646283326157,4,1,0,952
128.3660888671875,4.862646283326157,4,1,0,952
128.3660888671875,4.862646283326157,4,1,0,952
128.3660888671875,4.862646283326157,4,1,0,952
128.3660888671875,4.862646283326157,4,1,0,952
128.3660888671875,4.862646283326157,4,1,1,952
128.3660888671875,4.862646283326157,4,1,1,952
128.3660888671875,4.862646283326157,4,1,1,952
128.3660888671875,4.862646283326157,4,1,1,952
155.31289672851562,5.051859746681898,4,1,1,953
155.31289672851562,5.051859746681898,4,1,1,953
155.31289672851562,5.051859746681898,4,1,1,953
155.31289672851562,5.051859746681898,4,1,1,953
155.31289672851562,5.051859746681898,4,1,1,953
155.31289672851562,5.051859746681898,4,1,1,953
155.31289672851562,5.051859746681898,4,1,1,953
155.31289672851562,5.051859746681898,4,1,1,953
155.31289672851562,5.051859746681898,4,1,1,953
155.31289672851562,5.051859746681898,4,1,1,953
155.31289672851562,5.051859746681898,4,1,1,953
155.31289672851562,5.051859746681898,4,1,1,953
155.31289672851562,5.051859746681898,4,1,1,953
155.31289672851562,5.051859746681898,4,1,1,953
155.31289672851562,5.051859746681898,4,1,1,953
155.31289672851562,5.051859746681898,4,1,1,953
155.31289672851562,5.051859746681898,4,1,1,953
155.31289672851562,5.051859746681898,4,1,1,953
155.31289672851562,5.051859746681898,4,1,1,953
155.31289672851562,5.051859746681898,4,1,1,953
155.31289672851562,5.051859746681898,4,1,1,953
155.31289672851562,5.051859746681898,4,1,1,953
155.31289672851562,5.051859746681898,4,1,1,953
155.31289672851562,5.051859746681898,4,1,1,953
2.882297992706299,1.356427244476217,1,0,0,1073
2.882297992706299,1.356427244476217,1,0,0,1073
2.882297992706299,1.356427244476217,1,0,0,1073
2.882297992706299,1.356427244476217,1,0,0,1073
2.882297992706299,1.356427244476217,1,0,0,1073
2.882297992706299,1.356427244476217,1,0,0,1073
2.882297992706299,1.356427244476217,1,0,0,1073
2.882297992706299,1.356427244476217,1,0,0,1073
2.882297992706299,1.356427244476217,1,0,0,1073
2.882297992706299,1.356427244476217,1,0,0,1073
2.882297992706299,1.356427244476217,1,0,0,1073
2.882297992706299,1.356427244476217,1,0,0,1073
2.882297992706299,1.356427244476217,1,0,0,1073
2.882297992706299,1.356427244476217,1,0,0,1073
2.882297992706299,1.356427244476217,1,0,0,1073
2.882297992706299,1.356427244476217,1,0,0,1073
2.882297992706299,1.356427244476217,1,0,0,1073
2.882297992706299,1.356427244476217,1,0,0,1073
2.882297992706299,1.356427244476217,1,0,0,1073
2.882297992706299,1.356427244476217,1,0,0,1073
2.882297992706299,1.356427244476217,1,0,0,1073
2.882297992706299,1.356427244476217,1,0,0,1073
2.882297992706299,1.356427244476217,1,0,0,1073
2.882297992706299,1.356427244476217,1,0,0,1073
0.0,0.0,0,0,0,1166
0.0,0.0,0,0,0,1166
0.0,0.0,0,0,0,1166
0.0,0.0,0,0,0,1166
0.0,0.0,0,0,0,1166
0.0,0.0,0,0,0,1166
0.0,0.0,0,0,0,1166
0.0,0.0,0,0,0,1166
0.0,0.0,0,0,0,1166
0.0,0.0,0,0,0,1166
0.0,0.0,0,0,0,1166
0.0,0.0,0,0,0,1166
0.0,0.0,0,0,0,1166
0.0,0.0,0,0,0,1166
0.0,0.0,0,0,0,1166
0.0,0.0,0,0,0,1166
0.0,0.0,0,0,0,1166
0.0,0.0,0,0,0,1166
0.0,0.0,0,0,0,1166
0.0,0.0,0,0,0,1166
0.0,0.0,0,0,0,1166
0.0,0.0,0,0,0,1166
0.0,0.0,0,0,0,1166
0.0,0.0,0,0,0,1166
0.0,0.0,0,0,0,1177
0.0,0.0,0,0,0,1177
0.0,0.0,0,0,0,1177
0.0,0.0,0,0,0,1177
0.0,0.0,0,0,0,1177
0.0,0.0,0,0,0,1177
0.0,0.0,0,0,0,1177
0.0,0.0,0,0,0,1177
0.0,0.0,0,0,0,1177
0.0,0.0,0,0,0,1177
0.0,0.0,0,0,0,1177
0.0,0.0,0,0,0,1177
0.0,0.0,0,0,0,1177
0.0,0.0,0,0,0,1177
0.0,0.0,0,0,0,1177
0.0,0.0,0,0,0,1177
0.0,0.0,0,0,0,1177
0.0,0.0,0,0,0,1177
0.0,0.0,0,0,0,1177
0.0,0.0,0,0,0,1177
0.0,0.0,0,0,0,1177
0.0,0.0,0,0,0,1177
0.0,0.0,0,0,0,1177
0.0,0.0,0,0,0,1177
6.223851203918457,1.9773882184383311,1,0,0,1201
6.223851203918457,1.9773882184383311,1,0,0,1201
6.223851203918457,1.9773882184383311,1,0,0,1201
6.223851203918457,1.9773882184383311,1,0,0,1201
6.223851203918457,1.9773882184383311,1,0,0,1201
6.223851203918457,1.9773882184383311,1,0,0,1201
6.223851203918457,1.9773882184383311,1,0,0,1201
6.223851203918457,1.9773882184383311,1,0,0,1201
6.223851203918457,1.9773882184383311,1,0,0,1201
6.223851203918457,1.9773882184383311,1,0,0,1201
6.223851203918457,1.9773882184383311,1,0,0,1201
6.223851203918457,1.9773882184383311,1,0,0,1201
6.223851203918457,1.9773882184383311,1,0,0,1201
6.223851203918457,1.9773882184383311,1,0,0,1201
6.223851203918457,1.9773882184383311,1,0,0,1201
6.223851203918457,1.9773882184383311,1,0,0,1201
6.223851203918457,1.9773882184383311,1,0,0,1201
6.223851203918457,1.9773882184383311,1,0,0,1201
6.223851203918457,1.9773882184383311,1,0,0,1201
6.223851203918457,1.9773882184383311,1,0,0,1201
6.223851203918457,1.9773882184383311,1,0,0,1201
6.223851203918457,1.9773882184383311,1,0,0,1201
6.223851203918457,1.9773882184383311,1,0,0,1201
6.223851203918457,1.9773882184383311,1,0,0,1201
0.0,0.0,0,0,0,1483
0.0,0.0,0,0,0,1483
0.0,0.0,0,0,0,1483
0.0,0.0,0,0,0,1483
0.0,0.0,0,0,0,1483
0.0,0.0,0,0,0,1483
0.0,0.0,0,0,0,1483
0.0,0.0,0,0,0,1483
0.0,0.0,0,0,0,1483
0.0,0.0,0,0,0,1483
0.0,0.0,0,0,0,1483
0.0,0.0,0,0,0,1483
0.0,0.0,0,0,0,1483
0.0,0.0,0,0,0,1483
0.0,0.0,0,0,0,1483
0.0,0.0,0,0,0,1483
0.0,0.0,0,0,0,1483
0.0,0.0,0,0,0,1483
0.0,0.0,0,0,0,1483
0.0,0.0,0,0,0,1483
0.0,0.0,0,0,0,1483
0.0,0.0,0,0,0,1483
0.0,0.0,0,0,0,1483
0.0,0.0,0,0,0,1483
0.0,0.0,0,0,0,1629
0.0,0.0,0,0,0,1629
0.0,0.0,0,0,0,1629
0.0,0.0,0,0,0,1629
0.0,0.0,0,0,0,1629
0.0,0.0,0,0,0,1629
0.0,0.0,0,0,0,1629
0.0,0.0,0,0,0,1629
0.0,0.0,0,0,0,1629
0.0,0.0,0,0,0,1629
0.0,0.0,0,0,0,1629
0.0,0.0,0,0,0,1629
0.0,0.0,0,0,0,1629
0.0,0.0,0,0,0,1629
0.0,0.0,0,0,0,1629
0.0,0.0,0,0,0,1629
0.0,0.0,0,0,0,1629
0.0,0.0,0,0,0,1629
0.0,0.0,0,0,0,1629
0.0,0.0,0,0,0,1629
0.0,0.0,0,0,0,1629
0.0,0.0,0,0,0,1629
0.0,0.0,0,0,0,1629
0.0,0.0,0,0,0,1629
118.01201629638672,4.779224465294227,4,1,0,1678
118.01201629638672,4.779224465294227,4,1,0,1678
118.01201629638672,4.779224465294227,4,1,0,1678
118.01201629638672,4.779224465294227,4,1,0,1678
118.01201629638672,4.779224465294227,4,1,0,1678
118.01201629638672,4.779224465294227,4,1,0,1678
118.01201629638672,4.779224465294227,4,1,0,1678
118.01201629638672,4.779224465294227,4,1,0,1678
118.01201629638672,4.779224465294227,4,1,0,1678
118.01201629638672,4.779224465294227,4,1,0,1678
118.01201629638672,4.779224465294227,4,1,0,1678
118.01201629638672,4.779224465294227,4,1,0,1678
118.01201629638672,4.779224465294227,4,1,0,1678
118.01201629638672,4.779224465294227,4,1,0,1678
118.01201629638672,4.779224465294227,4,1,0,1678
118.01201629638672,4.779224465294227,4,1,0,1678
118.01201629638672,4.779224465294227,4,1,0,1678
118.01201629638672,4.779224465294227,4,1,0,1678
118.01201629638672,4.779224465294227,4,1,0,1678
118.01201629638672,4.779224465294227,4,1,0,1678
118.01201629638672,4.779224465294227,4,1,0,1678
118.01201629638672,4.779224465294227,4,1,0,1678
118.01201629638672,4.779224465294227,4,1,0,1678
118.01201629638672,4.779224465294227,4,1,0,1678
0.0,0.0,0,0,0,1720
0.0,0.0,0,0,0,1720
0.0,0.0,0,0,0,1720
0.0,0.0,0,0,0,1720
0.0,0.0,0,0,0,1720
0.0,0.0,0,0,0,1720
0.0,0.0,0,0,0,1720
0.0,0.0,0,0,0,1720
0.0,0.0,0,0,0,1720
0.0,0.0,0,0,0,1720
0.0,0.0,0,0,0,1720
0.0,0.0,0,0,0,1720
0.0,0.0,0,0,0,1720
0.0,0.0,0,0,0,1720
0.0,0.0,0,0,0,1720
0.0,0.0,0,0,0,1720
0.0,0.0,0,0,0,1720
0.0,0.0,0,0,0,1720
0.0,0.0,0,0,0,1720
0.0,0.0,0,0,0,1720
0.0,0.0,0,0,0,1720
0.0,0.0,0,0,0,1720
0.0,0.0,0,0,0,1720
0.0,0.0,0,0,0,1720
0.0,0.0,0,0,0,1892
0.0,0.0,0,0,0,1892
0.0,0.0,0,0,0,1892
0.0,0.0,0,0,0,1892
0.0,0.0,0,0,0,1892
0.0,0.0,0,0,0,1892
0.0,0.0,0,0,0,1892
0.0,0.0,0,0,0,1892
0.0,0.0,0,0,0,1892
0.0,0.0,0,0,0,1892
0.0,0.0,0,0,0,1892
0.0,0.0,0,0,0,1892
0.0,0.0,0,0,0,1892
0.0,0.0,0,0,0,1892
0.0,0.0,0,0,0,1892
0.0,0.0,0,0,0,1892
0.0,0.0,0,0,0,1892
0.0,0.0,0,0,0,1892
0.0,0.0,0,0,0,1892
0.0,0.0,0,0,0,1892
0.0,0.0,0,0,0,1892
0.0,0.0,0,0,0,1892
0.0,0.0,0,0,0,1892
0.0,0.0,0,0,0,1892
0.2326486110687255,0.20916519659792296,0,0,0,1956
0.2326486110687255,0.20916519659792296,0,0,0,1956
0.2326486110687255,0.20916519659792296,0,0,0,1956
0.2326486110687255,0.20916519659792296,0,0,0,1956
0.2326486110687255,0.20916519659792296,0,0,0,1956
0.2326486110687255,0.20916519659792296,0,0,0,1956
0.2326486110687255,0.20916519659792296,0,0,0,1956
0.2326486110687255,0.20916519659792296,0,0,0,1956
0.2326486110687255,0.20916519659792296,0,0,0,1956
0.2326486110687255,0.20916519659792296,0,0,0,1956
0.2326486110687255,0.20916519659792296,0,0,0,1956
0.2326486110687255,0.20916519659792296,0,0,0,1956
0.2326486110687255,0.20916519659792296,0,0,0,1956
0.2326486110687255,0.20916519659792296,0,0,0,1956
0.2326486110687255,0.20916519659792296,0,0,0,1956
0.2326486110687255,0.20916519659792296,0,0,0,1956
0.2326486110687255,0.20916519659792296,0,0,0,1956
0.2326486110687255,0.20916519659792296,0,0,0,1956
0.2326486110687255,0.20916519659792296,0,0,0,1956
0.2326486110687255,0.20916519659792296,0,0,0,1956
0.2326486110687255,0.20916519659792296,0,0,0,1956
0.2326486110687255,0.20916519659792296,0,0,0,1956
0.2326486110687255,0.20916519659792296,0,0,0,1956
0.2326486110687255,0.20916519659792296,0,0,0,1956
1.0006046295166016,0.6934494496303474,0,0,0,2149
1.0006046295166016,0.6934494496303474,0,0,0,2149
1.0006046295166016,0.6934494496303474,0,0,0,2149
1.0006046295166016,0.6934494496303474,0,0,0,2149
1.0006046295166016,0.6934494496303474,0,0,0,2149
1.0006046295166016,0.6934494496303474,0,0,0,2149
1.0006046295166016,0.6934494496303474,0,0,0,2149
1.0006046295166016,0.6934494496303474,0,0,0,2149
1.0006046295166016,0.6934494496303474,0,0,0,2149
1.0006046295166016,0.6934494496303474,0,0,0,2149
1.0006046295166016,0.6934494496303474,0,0,0,2149
1.0006046295166016,0.6934494496303474,0,0,0,2149
1.0006046295166016,0.6934494496303474,0,0,0,2149
1.0006046295166016,0.6934494496303474,0,0,0,2149
1.0006046295166016,0.6934494496303474,0,0,0,2149
1.0006046295166016,0.6934494496303474,0,0,0,2149
1.0006046295166016,0.6934494496303474,0,0,0,2149
1.0006046295166016,0.6934494496303474,0,0,0,2149
1.0006046295166016,0.6934494496303474,0,0,0,2149
1.0006046295166016,0.6934494496303474,0,0,0,2149
1.0006046295166016,0.6934494496303474,0,0,0,2149
1.0006046295166016,0.6934494496303474,0,0,0,2149
1.0006046295166016,0.6934494496303474,0,0,0,2149
1.0006046295166016,0.6934494496303474,0,0,0,2149
0.0,0.0,0,0,0,2165
0.0,0.0,0,0,0,2165
0.0,0.0,0,0,0,2165
0.0,0.0,0,0,0,2165
0.0,0.0,0,0,0,2165
0.0,0.0,0,0,0,2165
0.0,0.0,0,0,0,2165
0.0,0.0,0,0,0,2165
0.0,0.0,0,0,0,2165
0.0,0.0,0,0,0,2165
0.0,0.0,0,0,0,2165
0.0,0.0,0,0,0,2165
0.0,0.0,0,0,0,2165
0.0,0.0,0,0,0,2165
0.0,0.0,0,0,0,2165
0.0,0.0,0,0,0,2165
0.0,0.0,0,0,0,2165
0.0,0.0,0,0,0,2165
0.0,0.0,0,0,0,2165
0.0,0.0,0,0,0,2165
0.0,0.0,0,0,0,2165
0.0,0.0,0,0,0,2165
0.0,0.0,0,0,0,2165
0.0,0.0,0,0,0,2165
0.0,0.0,0,0,0,2615
0.0,0.0,0,0,0,2615
0.0,0.0,0,0,0,2615
0.0,0.0,0,0,0,2615
0.0,0.0,0,0,0,2615
0.0,0.0,0,0,0,2615
0.0,0.0,0,0,0,2615
0.0,0.0,0,0,0,2615
0.0,0.0,0,0,0,2615
0.0,0.0,0,0,0,2615
0.0,0.0,0,0,0,2615
0.0,0.0,0,0,0,2615
0.0,0.0,0,0,0,2615
0.0,0.0,0,0,0,2615
0.0,0.0,0,0,0,2615
0.0,0.0,0,0,0,2615
0.0,0.0,0,0,0,2615
0.0,0.0,0,0,0,2615
0.0,0.0,0,0,0,2615
0.0,0.0,0,0,0,2615
0.0,0.0,0,0,0,2615
0.0,0.0,0,0,0,2615
0.0,0.0,0,0,0,2615
0.0,0.0,0,0,0,2615
0.0,0.0,0,0,0,2662
0.0,0.0,0,0,0,2662
0.0,0.0,0,0,0,2662
0.0,0.0,0,0,0,2662
0.0,0.0,0,0,0,2662
0.0,0.0,0,0,0,2662
0.0,0.0,0,0,0,2662
0.0,0.0,0,0,0,2662
0.0,0.0,0,0,0,2662
0.0,0.0,0,0,0,2662
0.0,0.0,0,0,0,2662
0.0,0.0,0,0,0,2662
0.0,0.0,0,0,0,2662
0.0,0.0,0,0,0,2662
0.0,0.0,0,0,0,2662
0.0,0.0,0,0,0,2662
0.0,0.0,0,0,0,2662
0.0,0.0,0,0,0,2662
0.0,0.0,0,0,0,2662
0.0,0.0,0,0,0,2662
0.0,0.0,0,0,0,2662
0.0,0.0,0,0,0,2662
0.0,0.0,0,0,0,2662
0.0,0.0,0,0,0,2662
0.0,0.0,0,0,0,2693
0.0,0.0,0,0,0,2693
0.0,0.0,0,0,0,2693
0.0,0.0,0,0,0,2693
0.0,0.0,0,0,0,2693
0.0,0.0,0,0,0,2693
0.0,0.0,0,0,0,2693
0.0,0.0,0,0,0,2693
0.0,0.0,0,0,0,2693
0.0,0.0,0,0,0,2693
0.0,0.0,0,0,0,2693
0.0,0.0,0,0,0,2693
0.0,0.0,0,0,0,2693
0.0,0.0,0,0,0,2693
0.0,0.0,0,0,0,2693
0.0,0.0,0,0,0,2693
0.0,0.0,0,0,0,2693
0.0,0.0,0,0,0,2693
0.0,0.0,0,0,0,2693
0.0,0.0,0,0,0,2693
0.0,0.0,0,0,0,2693
0.0,0.0,0,0,0,2693
0.0,0.0,0,0,0,2693
0.0,0.0,0,0,0,2693
10.980883598327637,2.483312346088292,1,0,0,2790
10.980883598327637,2.483312346088292,1,0,0,2790
10.980883598327637,2.483312346088292,1,0,0,2790
10.980883598327637,2.483312346088292,1,0,0,2790
10.980883598327637,2.483312346088292,1,0,0,2790
10.980883598327637,2.483312346088292,1,0,0,2790
10.980883598327637,2.483312346088292,1,0,0,2790
10.980883598327637,2.483312346088292,1,0,0,2790
10.980883598327637,2.483312346088292,1,0,0,2790
10.980883598327637,2.483312346088292,1,0,0,2790
10.980883598327637,2.483312346088292,1,0,0,2790
10.980883598327637,2.483312346088292,1,0,0,2790
10.980883598327637,2.483312346088292,1,0,0,2790
10.980883598327637,2.483312346088292,1,0,0,2790
10.980883598327637,2.483312346088292,1,0,0,2790
10.980883598327637,2.483312346088292,1,0,0,2790
10.980883598327637,2.483312346088292,1,0,0,2790
10.980883598327637,2.483312346088292,1,0,0,2790
10.980883598327637,2.483312346088292,1,0,0,2790
10.980883598327637,2.483312346088292,1,0,0,2790
10.980883598327637,2.483312346088292,1,0,0,2790
10.980883598327637,2.483312346088292,1,0,0,2790
10.980883598327637,2.483312346088292,1,0,0,2790
10.980883598327637,2.483312346088292,1,0,0,2790
0.0,0.0,0,0,0,2833
0.0,0.0,0,0,0,2833
0.0,0.0,0,0,0,2833
0.0,0.0,0,0,0,2833
0.0,0.0,0,0,0,2833
0.0,0.0,0,0,0,2833
0.0,0.0,0,0,0,2833
0.0,0.0,0,0,0,2833
0.0,0.0,0,0,0,2833
0.0,0.0,0,0,0,2833
0.0,0.0,0,0,0,2833
0.0,0.0,0,0,0,2833
0.0,0.0,0,0,0,2833
0.0,0.0,0,0,0,2833
0.0,0.0,0,0,0,2833
