datetime,temperature_2m,dewpoint_2m,relative_humidity,surface_pressure,wind_speed_10m,wind_direction_10m,wind_gusts_10m,wind_u_10m,wind_v_10m,cloud_cover,cape,precipitation_openmeteo,rain_openmeteo,snowfall,rolling_precip_3h,rolling_precip_6h,rolling_precip_24h,rolling_precip_72h,precip_lag_1h,precip_lag_3h,precip_lag_6h,temp_dewpoint_spread,wind_gust_ratio,precip_acceleration,humidity_cape_interact,rolling_ratio_3_24,hour_sin,hour_cos,month_sin,month_cos,hour,month,day_of_year,season,is_monsoon,imd_rainfall_mm,rain_intensity_class,cloudburst_flag,landslide_risk
2022-01-02 00:00:00+00:00,6.554596,6.4134827,78.12294006347656,948.8576,1.1724212,71.23115,14.75999927520752,-1.1100769,-0.37722778,0.92581177,0.0,0.0,0.0,0.0,0.0,0.3000000044703483,0.3000000044703483,0.3000000044703483,0.0,0.1000000014901161,0.0,0.14111329999999978,11.599931905573028,-0.1000000014901161,0.0,0.0,0.9659258262890684,0.2588190451025207,0.4999999999999999,0.8660254037844387,5,1,2,0,0,0.0,0,0,0
2022-01-02 01:00:00+00:00,6.0953674,5.990143,79.09764099121094,948.7629,1.3961195,70.32254,14.75999927520752,-1.3145905,-0.47010803,0.9404297,0.0,0.0,0.0,0.0,0.0,0.1000000014901161,0.3000000044703483,0.3000000044703483,0.0,0.0,0.2000000029802322,0.1052244,9.865521621239159,0.0,0.0,0.0,1.0,6.123233995736766e-17,0.4999999999999999,0.8660254037844387,6,1,2,0,0,0.0,0,0,0
2022-01-02 02:00:00+00:00,5.6109924,5.396881,70.92386627197266,949.1136,1.4052347,71.611275,14.039999961853027,-1.3334808,-0.44329834,0.8886719,0.0,0.0,0.0,0.0,0.0,0.1000000014901161,0.3000000044703483,0.3000000044703483,0.0,0.0,0.0,0.21411140000000017,9.327449042898776,0.0,0.0,0.0,0.9659258262890684,-0.2588190451025206,0.4999999999999999,0.8660254037844387,7,1,2,0,0,0.0,0,0,0
2022-01-02 03:00:00+00:00,5.7843323,5.223053,76.7764663696289,949.6797,1.5147586,73.94226,15.480000495910645,-1.455658,-0.4189911,0.7366028,0.0,0.0,0.0,0.0,0.0,0.0,0.3000000044703483,0.3000000044703483,0.0,0.0,0.1000000014901161,0.5612792999999998,9.586572566271295,0.0,0.0,0.0,0.8660254037844387,-0.4999999999999998,0.4999999999999999,0.8660254037844387,8,1,2,0,0,0.0,0,0,0
2022-01-02 04:00:00+00:00,7.9447327,6.2081604,60.4985466003418,949.9153,1.1753334,75.95816,12.959999084472656,-1.140213,-0.2851715,0.31726074,0.0,0.0,0.0,0.0,0.0,0.0,0.3000000044703483,0.3000000044703483,0.0,0.0,0.0,1.7365723000000006,10.162047888397383,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.4999999999999999,0.8660254037844387,9,1,2,0,0,0.0,0,0,0
2022-01-02 05:00:00+00:00,14.647369,7.6632385,45.1995964050293,950.2861,0.4372177,98.48331,9.0,-0.43243408,0.0644989,0.4125061,0.0,0.0,0.0,0.0,0.0,0.0,0.3000000044703483,0.3000000044703483,0.0,0.0,0.0,6.984130499999999,16.752984870007076,0.0,0.0,0.0,0.4999999999999999,-0.8660254037844387,0.4999999999999999,0.8660254037844387,10,1,2,0,0,0.0,0,0,0
2022-01-02 06:00:00+00:00,16.464508,7.544098,42.06867980957031,949.59406,0.44452903,235.59045,12.239999771118164,0.366745,0.25120544,0.54577637,0.0,0.0,0.0,0.0,0.0,0.0,0.3000000044703483,0.3000000044703483,0.0,0.0,0.0,8.920409999999999,20.0,0.0,0.0,0.0,0.258819045102521,-0.9659258262890682,0.4999999999999999,0.8660254037844387,11,1,2,0,0,0.0,0,0,0
2022-01-02 07:00:00+00:00,17.214264,7.0160217,43.36307907104492,948.8332,0.90589404,260.82437,12.239999771118164,0.89430237,0.14445496,0.53302,0.0,0.0,0.0,0.0,0.0,0.0,0.3000000044703483,0.3000000044703483,0.0,0.0,0.0,10.1982423,12.168279445336175,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,0.4999999999999999,0.8660254037844387,12,1,2,0,0,0.0,0,0,0
2022-01-02 08:00:00+00:00,19.810211,6.309723,50.4388427734375,947.6531,1.3502569,265.24594,12.59999942779541,1.3456116,0.11190796,0.27288818,0.0,0.0,0.0,0.0,0.0,0.0,0.3000000044703483,0.3000000044703483,0.0,0.0,0.0,13.500487999999999,8.68811548339843,0.0,0.0,0.0,-0.2588190451025208,-0.9659258262890684,0.4999999999999999,0.8660254037844387,13,1,2,0,0,0.0,0,0,0
2022-01-02 09:00:00+00:00,19.919098,6.877838,56.33573913574219,947.0581,1.5673177,272.6366,11.519999504089355,1.5656586,-0.07209778,0.101379395,0.0,0.0,0.0,0.0,0.0,0.0,0.3000000044703483,0.3000000044703483,0.0,0.0,0.0,13.041260000000001,6.9093007913784845,0.0,0.0,0.0,-0.4999999999999997,-0.8660254037844388,0.4999999999999999,0.8660254037844387,14,1,2,0,0,0.0,0,0,0
2022-01-02 10:00:00+00:00,18.042145,8.216705,76.5997085571289,946.9313,1.5761333,263.9861,9.720000267028809,1.5674591,0.16513062,0.11538696,0.0,0.0,0.0,0.0,0.0,0.0,0.3000000044703483,0.3000000044703483,0.0,0.0,0.0,9.825440000000002,5.799061606274876,0.0,0.0,0.0,-0.7071067811865471,-0.7071067811865479,0.4999999999999999,0.8660254037844387,15,1,2,0,0,0.0,0,0,0
2022-01-02 11:00:00+00:00,17.684967,8.85611,60.7611083984375,946.86237,1.3409914,269.87482,7.199999809265137,1.3409882,0.0029296875,0.9987488,19.625,0.0,0.0,0.0,0.0,0.0,0.3000000044703483,0.3000000044703483,0.0,0.0,0.0,8.828857000000001,4.996559874864719,0.0,11.924367523193359,0.0,-0.8660254037844385,-0.5000000000000004,0.4999999999999999,0.8660254037844387,16,1,2,0,0,0.0,0,0,0
2022-01-02 12:00:00+00:00,15.185455,9.522858,65.47169494628906,947.4942,2.6675704,273.46664,6.839999675750732,2.6626892,-0.16130066,1.0,12.375,0.0,0.0,0.0,0.0,0.0,0.3000000044703483,0.3000000044703483,0.0,0.0,0.0,5.662597,2.471481728432539,0.0,8.102122249603271,0.0,-0.9659258262890684,-0.2588190451025206,0.4999999999999999,0.8660254037844387,17,1,2,0,0,0.0,0,0,0
2022-01-02 13:00:00+00:00,17.59439,9.183502,70.26101684570312,948.173,2.4258442,290.49307,7.920000076293945,2.2723236,-0.8492737,0.98825073,7.875,0.0,0.0,0.0,0.0,0.0,0.3000000044703483,0.3000000044703483,0.0,0.0,0.0,8.410888,3.1355853525304314,0.0,5.533055076599122,0.0,-1.0,-1.8369701987210294e-16,0.4999999999999999,0.8660254037844387,18,1,2,0,0,0.0,0,0,0
2022-01-02 14:00:00+00:00,15.2933655,9.434235,75.60860443115234,948.698,1.7948371,341.65576,12.959999084472656,0.5648804,-1.7036285,1.0,2.125,0.0,0.0,0.0,0.0,0.0,0.3000000044703483,0.3000000044703483,0.0,0.0,0.0,5.859130500000001,6.839637604980743,0.0,1.6066828441619874,0.0,-0.9659258262890684,0.2588190451025203,0.4999999999999999,0.8660254037844387,19,1,2,0,0,0.0,0,0,0
2022-01-02 15:00:00+00:00,13.404205,9.286163,85.38705444335938,948.9636,1.2825887,29.327045,14.75999927520752,-0.62820435,-1.1182098,0.9668579,0.0,0.0,0.0,0.0,0.0,0.0,0.3000000044703483,0.3000000044703483,0.0,0.0,0.0,4.118041999999999,10.675625567609165,0.0,0.0,0.0,-0.8660254037844386,0.5000000000000001,0.4999999999999999,0.8660254037844387,20,1,2,0,0,0.0,0,0,0
2022-01-02 16:00:00+00:00,12.173248,9.210175,87.32516479492188,949.0,1.0394263,50.08404,16.919998168945312,-0.79722595,-0.66696167,0.9981079,0.0,0.0,0.0,0.0,0.0,0.0,0.3000000044703483,0.3000000044703483,0.0,0.0,0.0,2.9630729999999996,14.849576641284576,0.0,0.0,0.0,-0.7071067811865477,0.7071067811865474,0.4999999999999999,0.8660254037844387,21,1,2,0,0,0.0,0,0,0
2022-01-02 17:00:00+00:00,9.803131,8.31366,82.82984161376953,948.68494,1.145596,65.402885,18.71999931335449,-1.0416412,-0.47683716,0.9941101,0.0,0.0,0.0,0.0,0.0,0.0,0.3000000044703483,0.3000000044703483,0.0,0.0,0.0,1.489471,15.028949445369514,0.0,0.0,0.0,-0.5000000000000004,0.8660254037844384,0.4999999999999999,0.8660254037844387,22,1,2,0,0,0.0,0,0,0
2022-01-02 18:00:00+00:00,9.094635,8.009918,78.72188568115234,948.41296,1.1212159,65.456856,19.440000534057617,-1.0199127,-0.46572876,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3000000044703483,0.3000000044703483,0.0,0.0,0.0,1.0847169999999995,15.918561602463264,0.0,0.0,0.0,-0.2588190451025215,0.965925826289068,0.4999999999999999,0.8660254037844387,23,1,2,0,0,0.0,0,0,0
2022-01-02 19:00:00+00:00,8.508209,7.702301,75.35472106933594,948.2735,1.0003024,70.51666,18.71999931335449,-0.9430237,-0.33363342,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1000000014901161,0.3000000044703483,0.0,0.0,0.0,0.8059080000000005,17.013504027033374,0.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.8660254037844387,0,1,3,0,0,0.0,0,0,0
2022-01-02 20:00:00+00:00,7.6765747,7.292267,72.86686706542969,947.6766,0.7675809,76.24248,16.919998168945312,-0.7455597,-0.1825409,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1000000014901161,0.3000000044703483,0.0,0.0,0.0,0.3843076999999999,19.502501921083454,0.0,0.0,0.0,0.2588190451025207,0.9659258262890684,0.4999999999999999,0.8660254037844387,1,1,3,0,0,0.0,0,0,0
2022-01-02 21:00:00+00:00,7.3681946,7.1167297,71.509033203125,947.6083,0.6692657,76.26632,15.84000015258789,-0.6501312,-0.15888977,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3000000044703483,0.0,0.0,0.0,0.2514649000000002,20.0,0.0,0.0,0.0,0.4999999999999999,0.8660254037844387,0.4999999999999999,0.8660254037844387,2,1,3,0,0,0.0,0,0,0
2022-01-02 22:00:00+00:00,6.6592712,6.5078125,70.96078491210938,947.3098,1.1604251,67.49667,16.919998168945312,-1.0720673,-0.44413757,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3000000044703483,0.0,0.0,0.0,0.15145870000000006,13.424040959629659,0.0,0.0,0.0,0.7071067811865476,0.7071067811865476,0.4999999999999999,0.8660254037844387,3,1,3,0,0,0.0,0,0,0
2022-01-02 23:00:00+00:00,6.5506287,6.377594,74.33998107910156,947.1189,1.3130431,68.196976,16.919998168945312,-1.2191162,-0.48768616,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3000000044703483,0.0,0.0,0.0,0.17303469999999965,11.974155755719915,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001,0.4999999999999999,0.8660254037844387,4,1,3,0,0,0.0,0,0,0
2022-01-03 00:00:00+00:00,6.6251526,6.4058533,69.4655990600586,947.05084,1.4317263,70.65666,18.71999931335449,-1.3509064,-0.4742279,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3000000044703483,0.0,0.0,0.0,0.21929929999999942,12.221504137752605,0.0,0.0,0.0,0.9659258262890684,0.2588190451025207,0.4999999999999999,0.8660254037844387,5,1,3,0,0,0.0,0,0,0
2022-01-03 01:00:00+00:00,6.778412,6.319275,68.98146057128906,947.04126,1.4046896,69.516136,16.559999465942383,-1.3158722,-0.4915619,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3000000044703483,0.0,0.0,0.0,0.45913700000000013,11.005591761877255,0.0,0.0,0.0,1.0,6.123233995736766e-17,0.4999999999999999,0.8660254037844387,6,1,3,0,0,0.0,0,0,0
2022-01-03 02:00:00+00:00,6.4889526,6.0726013,66.1811752319336,947.0769,1.4720836,70.89194,18.0,-1.390976,-0.48188782,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3000000044703483,0.0,0.0,0.0,0.41635130000000053,11.449772772898337,0.0,0.0,0.0,0.9659258262890684,-0.2588190451025206,0.4999999999999999,0.8660254037844387,7,1,3,0,0,0.0,0,0,0
2022-01-03 03:00:00+00:00,7.7739563,6.358185,64.57341003417969,947.7692,1.8570218,76.13743,19.440000534057617,-1.8029327,-0.44493103,0.9447632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3000000044703483,0.0,0.0,0.0,1.4157713000000003,9.933461412671855,0.0,0.0,0.0,0.8660254037844387,-0.4999999999999998,0.4999999999999999,0.8660254037844387,8,1,3,0,0,0.0,0,0,0
2022-01-03 04:00:00+00:00,10.6197815,6.723236,56.51163864135742,948.0991,1.5884707,77.44068,18.0,-1.5504608,-0.3454132,0.8032532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3000000044703483,0.0,0.0,0.0,3.8965455,10.66053441140554,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.4999999999999999,0.8660254037844387,9,1,3,0,0,0.0,0,0,0
2022-01-03 05:00:00+00:00,16.49112,7.6720276,43.88580703735352,947.9941,0.8772793,80.2798,13.31999969482422,-0.86468506,-0.14811707,0.9753418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3000000044703483,0.0,0.0,0.0,8.819092399999999,13.629675462095863,0.0,0.0,0.0,0.4999999999999999,-0.8660254037844387,0.4999999999999999,0.8660254037844387,10,1,3,0,0,0.0,0,0,0
2022-01-03 06:00:00+00:00,17.897858,6.370514,38.29461669921875,947.71466,0.15917942,332.42538,10.079999923706056,0.07368469,-0.14109802,0.9688721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3000000044703483,0.0,0.0,0.0,11.527344,20.0,0.0,0.0,0.0,0.258819045102521,-0.9659258262890682,0.4999999999999999,0.8660254037844387,11,1,3,0,0,0.0,0,0,0
2022-01-03 07:00:00+00:00,18.052887,6.323395,37.0026741027832,947.04126,0.9021333,276.04,12.59999942779541,0.89712524,-0.09492493,0.9595032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3000000044703483,0.0,0.0,0.0,11.729491999999999,12.573177069153783,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,0.4999999999999999,0.8660254037844387,12,1,3,0,0,0.0,0,0,0
2022-01-03 08:00:00+00:00,19.910309,6.127838,38.18598937988281,946.0175,1.5687407,271.10132,14.399999618530272,1.5684509,-0.030151367,0.95288086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3000000044703483,0.0,0.0,0.0,13.782471000000001,8.629261345714328,0.0,0.0,0.0,-0.2588190451025208,-0.9659258262890684,0.4999999999999999,0.8660254037844387,13,1,3,0,0,0.0,0,0,0
2022-01-03 09:00:00+00:00,19.64737,6.827301,41.521766662597656,945.8181,2.1268864,275.75125,14.039999961853027,2.1161804,-0.21313477,0.97476196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3000000044703483,0.0,0.0,0.0,12.820068999999998,6.304767033402793,0.0,0.0,0.0,-0.4999999999999997,-0.8660254037844388,0.4999999999999999,0.8660254037844387,14,1,3,0,0,0.0,0,0,0
2022-01-03 10:00:00+00:00,17.721344,7.6598206,65.33343505859375,945.9305,1.8652824,279.11057,11.879999160766602,1.8417511,-0.29534912,0.98825073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3000000044703483,0.0,0.0,0.0,10.061523399999999,6.04493235209688,0.0,0.0,0.0,-0.7071067811865471,-0.7071067811865479,0.4999999999999999,0.8660254037844387,15,1,3,0,0,0.0,0,0,0
2022-01-03 11:00:00+00:00,17.156403,9.417145,44.22122573852539,945.8668,0.81655943,288.9655,11.519999504089355,0.77223206,-0.26538086,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3000000044703483,0.0,0.0,0.0,7.739258000000001,12.568742546339147,0.0,0.0,0.0,-0.8660254037844385,-0.5000000000000004,0.4999999999999999,0.8660254037844387,16,1,3,0,0,0.0,0,0,0
2022-01-03 12:00:00+00:00,17.235016,8.891998,45.6155891418457,945.84326,1.2119104,258.6189,8.279999732971191,1.1880798,0.239151,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3000000044703483,0.0,0.0,0.0,8.343018000000002,6.3114064291061265,0.0,0.0,0.0,-0.9659258262890684,-0.2588190451025206,0.4999999999999999,0.8660254037844387,17,1,3,0,0,0.0,0,0,0
2022-01-03 13:00:00+00:00,16.689362,8.950592,47.15632629394531,946.1808,1.1653833,287.6013,6.839999675750732,1.1108246,-0.35240173,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3000000044703483,0.0,0.0,0.0,7.738769999999999,5.405476487441183,0.0,0.0,0.0,-1.0,-1.8369701987210294e-16,0.4999999999999999,0.8660254037844387,18,1,3,0,0,0.0,0,0,0
