datetime,temperature_2m,dewpoint_2m,relative_humidity,surface_pressure,wind_speed_10m,wind_gusts_10m,cloud_cover,cape,precipitation_openmeteo,rain_openmeteo
2015-07-10 08:00:00+00:00,25.63349914550781,23.178090984691032,86.35321807861328,920.0359497070312,5.991593837738037,21.959999084472656,92.0,1093.375,5.400000095367432,5.400000095367432
2015-07-10 10:00:00+00:00,24.933500289916992,23.12961552406117,89.75383758544922,918.4752807617188,5.399999618530273,21.959999084472656,98.0,1093.375,4.5,4.5
2015-07-10 12:00:00+00:00,24.03350067138672,22.730817555664807,92.4545669555664,918.8773803710938,2.5199999809265137,18.0,97.0,1093.375,5.300000190734863,5.300000190734863
2015-07-10 13:00:00+00:00,23.38349914550781,22.68209145460525,95.85297393798828,919.4364013671876,1.6099690198898315,14.399999618530272,99.0,1093.375,5.400000095367432,5.400000095367432
2015-07-10 14:00:00+00:00,23.083499908447266,22.582509213931708,97.01555633544922,920.1806030273438,1.1384198665618896,12.59999942779541,100.0,1093.375,5.400000095367432,5.400000095367432
2015-07-10 15:00:00+00:00,23.13349914550781,22.18164699015442,94.39862060546876,920.8355102539062,1.527350664138794,15.119998931884766,100.0,1093.375,7.099999904632568,7.099999904632568
2015-07-10 16:00:00+00:00,22.933500289916992,22.03176447010821,94.67860412597656,921.5145263671876,1.6099690198898315,14.75999927520752,100.0,1093.375,8.800000190734863,8.800000190734863
2015-07-10 17:00:00+00:00,22.88349914550781,21.731314627856086,93.24274444580078,921.684326171875,0.5091168880462646,15.84000015258789,100.0,1093.375,8.699999809265137,8.699999809265137
2015-07-10 18:00:00+00:00,22.73349952697754,21.831792029471934,94.6707992553711,921.3689575195312,1.4399999380111694,20.15999984741211,100.0,1093.375,10.800000190734863,10.800000190734863
2015-07-10 19:00:00+00:00,22.63349914550781,21.581537064580505,93.8027114868164,921.5250854492188,2.1600000858306885,20.51999855041504,100.0,1093.375,9.300000190734863,9.300000190734863
2015-07-10 20:00:00+00:00,22.53350067138672,21.331288467754867,92.94029998779295,920.673583984375,3.5999999046325684,21.599998474121094,100.0,1093.375,6.0,6.0
2015-07-16 07:00:00+00:00,26.13349914550781,24.429510664791422,90.38024139404295,916.041015625,3.096837043762207,21.239999771118164,99.0,1093.375,4.199999809265137,4.199999809265137
2015-07-16 08:00:00+00:00,25.933500289916992,24.530220298977117,92.0050811767578,915.8051147460938,4.394360065460205,23.399999618530277,100.0,1093.375,6.400000095367432,6.400000095367432
2015-07-17 00:00:00+00:00,24.03350067138672,22.881112865810994,93.29894256591795,918.7857666015624,3.2599384784698486,24.479999542236328,100.0,1093.375,4.599999904632568,4.599999904632568
2015-07-22 23:00:00+00:00,23.03350067138672,22.081656727082727,94.3944854736328,924.0156860351562,0.8049845099449158,14.399999618530272,100.0,1093.375,4.800000190734863,4.800000190734863
2015-07-23 00:00:00+00:00,23.23349952697754,22.231535026593647,94.11585998535156,924.711181640625,2.189794540405273,16.919998168945312,100.0,1093.375,5.900000095367432,5.900000095367432
2015-07-23 01:00:00+00:00,23.78350067138672,22.430774522061142,92.1604995727539,925.4093627929688,1.7999999523162842,19.07999992370605,100.0,1093.375,6.5,6.5
2015-07-23 02:00:00+00:00,23.683500289916992,22.681467706214804,94.13514709472656,925.47412109375,1.2979984283447266,19.07999992370605,100.0,1093.375,7.5,7.5
2015-07-23 03:00:00+00:00,24.03350067138672,22.730817555664807,92.4545669555664,925.5684204101562,1.938659191131592,19.440000534057617,95.0,1093.375,7.5,7.5
2015-07-23 04:00:00+00:00,23.933500289916992,22.981524113842404,94.43120574951172,925.5416259765624,4.198285102844238,19.799999237060547,87.0,1093.375,6.699999809265137,6.699999809265137
2015-07-23 05:00:00+00:00,24.48349952697754,23.38113881817523,93.6028289794922,925.414306640625,3.826852560043335,14.75999927520752,85.0,1093.375,5.5,5.5
2015-07-31 02:00:00+00:00,23.333499908447266,22.782394679464783,96.72752380371094,919.4231567382812,4.680000305175781,19.799999237060547,99.0,1093.375,5.300000190734863,5.300000190734863
2015-07-31 03:00:00+00:00,24.03350067138672,23.231813425043747,95.29544830322266,920.0689086914062,5.154415130615234,22.319997787475582,94.0,1093.375,5.5,5.5
2015-07-31 20:00:00+00:00,22.583499908447266,22.43321254946685,99.09296417236328,919.4043579101562,4.843304634094238,20.15999984741211,100.0,1093.375,4.199999809265137,4.199999809265137
2015-07-31 21:00:00+00:00,22.48349952697754,22.333212187190416,99.09226989746094,919.1026000976562,5.154415130615234,19.07999992370605,100.0,1093.375,4.800000190734863,4.800000190734863
