osm_id,osm_type,name,tags,geometry_wkt
49366538,way,Kalda Tattapani Road,"{""highway"": ""tertiary"", ""maxspeed"": ""20"", ""name"": ""Kalda Tattapani Road"", ""width"": ""5""}","LINESTRING (77.06683787657325 31.260296851633704, 77.0672074 31.2606676, 77.0676863 31.2609003, 77.0678967 31.2609818, 77.0681463 31.2609702, 77.0686388 31.2609682, 77.0688486 31.2609142, 77.0690221 31.2609279, 77.0694609 31.2611227, 77.069867 31.2611801, 77.0702332 31.2611812, 77.0704682 31.2611424, 77.0706341 31.2610677, 77.0709547 31.2608551, 77.0713649 31.2606883, 77.0718261 31.2606387, 77.0720809 31.2606454, 77.0722107 31.2606729, 77.0726738 31.2609513, 77.0729374 31.2610151, 77.0730118 31.2610242, 77.0730856 31.2609829, 77.0731124 31.2608201, 77.0731553 31.2607536, 77.0732582 31.2607211, 77.0734969 31.2607656, 77.0735845 31.260729, 77.0737213 31.2605908, 77.0738774 31.260536, 77.0744091 31.260284, 77.0750313 31.260196, 77.0754325 31.2602217, 77.0755453 31.2601744, 77.0755591 31.2600835, 77.0754977 31.2599556, 77.0751121 31.2597999, 77.0750612 31.2597413, 77.0750689 31.2596505, 77.0752259 31.2595556, 77.0752798 31.2594823, 77.0753856 31.2591892, 77.0757084 31.2587773, 77.0759559 31.2585954, 77.0759999 31.2584984, 77.076127 31.2580405, 77.0762847 31.2576724, 77.0763257 31.2575068, 77.0764732 31.2573029, 77.0765968 31.2570042, 77.0766103 31.256889, 77.0765457 31.256787, 77.0765859 31.2564087, 77.076663 31.2561002, 77.076716 31.2560025, 77.0767787 31.2559308, 77.0772954 31.2558033, 77.0774916 31.2557945, 77.0776722 31.2558377, 77.0777617 31.255828, 77.0778234 31.2557824, 77.0778465 31.255636, 77.0778197 31.2554846, 77.0777128 31.2553366, 77.0775289 31.2552664, 77.0774064 31.255215, 77.0773636 31.2551582)"
1109871076,way,,"{""highway"": ""track""}","LINESTRING (77.042318 31.2770929, 77.0420685 31.2770998, 77.0418781 31.2771273, 77.041803 31.2771777, 77.0417494 31.2773015, 77.0417118 31.2773818, 77.0417038 31.2774322, 77.0416206 31.277501)"
1109871074,way,,"{""highway"": ""track""}","LINESTRING (77.043989 31.2788076, 77.04382 31.2789451, 77.0437932 31.27903, 77.043812 31.2791056, 77.0438173 31.2791606, 77.04382 31.279234, 77.0437342 31.2793348, 77.0436054 31.2793967, 77.0434445 31.279454, 77.0433855 31.2794838, 77.0433426 31.2795824, 77.0432675 31.2796741, 77.0432085 31.2797429, 77.0430985 31.2798437, 77.0430261 31.2799079, 77.0430395 31.2798002, 77.0429805 31.2797085, 77.0429322 31.2796947)"
1109871077,way,,"{""highway"": ""track""}","LINESTRING (77.0371041 31.2794762, 77.0373586 31.2793601, 77.0373961 31.2792363, 77.0373505 31.2791331, 77.0372513 31.2790391, 77.0371762 31.2789337, 77.0371199 31.2788191, 77.0371011 31.2787365, 77.0371601 31.278654, 77.0373023 31.2787067, 77.0374766 31.2788168, 77.0375919 31.278936, 77.0376644 31.2790025, 77.0377636 31.2790323, 77.0377904 31.2790254, 77.0376939 31.2789245, 77.0376 31.2788397, 77.0375437 31.2787159, 77.0375168 31.2785669, 77.0375437 31.2784385, 77.0375892 31.2783193, 77.0377421 31.2781864, 77.0378387 31.2780488, 77.0379057 31.2779205, 77.0379648 31.2778058, 77.0380881 31.2775927, 77.0381391 31.2774734, 77.0382142 31.2773818, 77.0382839 31.2774207, 77.0383054 31.2775353, 77.0383054 31.2776431, 77.0383081 31.2777279, 77.0383134 31.2778035, 77.0383188 31.2780076, 77.038343 31.2781016, 77.0383725 31.2782024, 77.0384261 31.2782964, 77.0384636 31.2783583, 77.0385119 31.2784156, 77.0385495 31.2784294, 77.0386299 31.2784179, 77.0387211 31.2784179, 77.038815 31.2784225, 77.0389089 31.2784683, 77.0389894 31.2786265, 77.039043 31.2787251, 77.0391422 31.2787801, 77.0392415 31.2788328, 77.0393434 31.2788787, 77.0393971 31.2789658, 77.0394132 31.2790529, 77.0393917 31.279156, 77.0393702 31.2792477, 77.0393756 31.2792959, 77.03944 31.279344, 77.0395365 31.279383, 77.0397001 31.2793899, 77.039794 31.2793807, 77.0399013 31.2793692, 77.0399898 31.2793944, 77.040132 31.2794747, 77.040191 31.2795159, 77.04025 31.279603, 77.0402822 31.2796053, 77.0403305 31.2794861, 77.0403573 31.2793096, 77.0402554 31.2791537, 77.0401132 31.2791148, 77.0400059 31.2790529, 77.0399764 31.2789727, 77.039963 31.2789016, 77.0399362 31.278693, 77.0400059 31.2786059, 77.0400596 31.2784867, 77.0400703 31.2783858, 77.040081 31.2782827, 77.0401266 31.2782208, 77.0401803 31.278042, 77.0401722 31.2778838, 77.0401508 31.2777394, 77.0401481 31.2776018, 77.0401669 31.2774964, 77.0402983 31.2771709, 77.0406041 31.2770196, 77.0407435 31.2769324, 77.0409179 31.2769003, 77.0412827 31.2768797, 77.0414489 31.2768774, 77.0416421 31.2769095, 77.0417601 31.2769462, 77.0418727 31.2769829, 77.0419773 31.2769966, 77.0422107 31.2770425, 77.042318 31.2770929, 77.0424387 31.2772007, 77.042554 31.2772992, 77.0426345 31.2773588, 77.0427284 31.2774047, 77.0428169 31.2774482, 77.0429295 31.2774918, 77.0429805 31.2775101, 77.0430663 31.2775766, 77.0430395 31.277611, 77.0428652 31.2775812, 77.0427042 31.2775812, 77.0424736 31.2775812, 77.0423233 31.2775812, 77.042208 31.2775812, 77.0421088 31.2776614, 77.042039 31.2777554, 77.0420471 31.2778609, 77.0421517 31.2778723, 77.0422751 31.2778563, 77.0423716 31.2778494, 77.0424575 31.2778563, 77.0425352 31.277948, 77.0426372 31.2780488, 77.0427391 31.2780901, 77.0429054 31.2780397, 77.0430744 31.2780236, 77.0432058 31.2780626, 77.0434418 31.2781061, 77.0436189 31.2781222, 77.0437932 31.2781222, 77.0439997 31.2781199, 77.0441607 31.2780626, 77.0445254 31.2780351, 77.0446944 31.2780351, 77.0448258 31.2781016, 77.0449653 31.2781887, 77.0450431 31.2783652, 77.0451209 31.2784798, 77.0451423 31.2785302, 77.0452067 31.2785623, 77.0453408 31.2785371, 77.0454803 31.2785188, 77.0456064 31.2785188, 77.0456976 31.2785348, 77.0457351 31.2785761, 77.0456359 31.2785967, 77.0455179 31.2786242, 77.0454508 31.2786471, 77.0453006 31.2786838, 77.0451558 31.2786953, 77.0450458 31.2786792, 77.0449787 31.2785646, 77.0448956 31.278411, 77.04485 31.2783491, 77.0447347 31.2782827, 77.0445925 31.2782964, 77.0444879 31.27834, 77.0443216 31.2783606, 77.0442653 31.2783789, 77.0441419 31.2784615, 77.0441312 31.27856, 77.0440319 31.2786196, 77.043989 31.2788076, 77.0440802 31.2787686, 77.0442304 31.2786609, 77.0443726 31.2785532, 77.0444906 31.2784958, 77.0446113 31.2784867, 77.0446971 31.2785509, 77.0447347 31.2787022, 77.0447561 31.2787939, 77.0448151 31.2788718, 77.0449734 31.2788695, 77.0450431 31.2789085, 77.0451879 31.2789337, 77.0452818 31.2789383, 77.0453382 31.2789337, 77.04555 31.2789612, 77.0457163 31.2790414, 77.0458075 31.2791285, 77.0458934 31.2792271, 77.0459631 31.2792569, 77.0460945 31.2792684, 77.046234 31.2792111, 77.0463574 31.2791904, 77.0465237 31.279195, 77.0466605 31.279195, 77.046859 31.2791537, 77.0472854 31.2791125, 77.0474839 31.279101, 77.0476636 31.2791308, 77.0478299 31.2791767, 77.0479479 31.2791744, 77.0480633 31.2791515, 77.0480928 31.2791606, 77.0480472 31.2793073, 77.0479989 31.2794105, 77.0479426 31.2795022, 77.0478809 31.2795526, 77.0477092 31.2796443, 77.0476314 31.27972, 77.0476073 31.2798713, 77.0475697 31.2800088, 77.0475376 31.2800799, 77.047441 31.2801555, 77.0473632 31.2801853, 77.0472801 31.2802426, 77.0472023 31.2803022, 77.0471379 31.2803481, 77.0470521 31.2803985, 77.046977 31.2804971, 77.0469502 31.2805887, 77.0469528 31.2807125, 77.0470092 31.2808203, 77.0470467 31.2809143, 77.0470253 31.2809853, 77.0469689 31.2810747, 77.0468187 31.2812077, 77.0468 31.2812741, 77.0467892 31.2813819, 77.0467946 31.2815332, 77.0468348 31.2816386, 77.0467973 31.2817578, 77.0466632 31.2818999, 77.0466256 31.2819595, 77.046639 31.282081, 77.0467517 31.28212, 77.0468697 31.2821681, 77.0468965 31.2821979, 77.0469126 31.2823011, 77.0468777 31.2824753, 77.0469314 31.2825945, 77.0469609 31.2826931, 77.0469555 31.2827825, 77.0469207 31.2829406, 77.0469367 31.283108, 77.0469207 31.2832959, 77.0469287 31.2834128, 77.0470172 31.2835251, 77.047036 31.2835825, 77.0470843 31.2837039, 77.0470253 31.2837681, 77.0469126 31.2839148)"
1109871073,way,,"{""highway"": ""track""}","LINESTRING (77.0526284 31.2879491, 77.0525962 31.2880774, 77.0525587 31.2883616, 77.0526096 31.2884854, 77.0526472 31.2885404, 77.0527142 31.2886115, 77.0527571 31.2887078, 77.0527571 31.2888017, 77.0527491 31.2889003, 77.0527035 31.2889943, 77.0526203 31.2890882, 77.0524648 31.2892922, 77.0524782 31.2893495, 77.0525426 31.2894183, 77.052623 31.2895558, 77.0526203 31.2896498, 77.0525184 31.2897025, 77.0524219 31.2897254, 77.0523334 31.2897254, 77.0522824 31.2897323, 77.0521912 31.2896934, 77.0521483 31.2896383, 77.0521912 31.2896315, 77.0523441 31.2895948, 77.0523334 31.2895581, 77.0522904 31.2895237, 77.0521724 31.2894573, 77.0521215 31.2893908, 77.0520732 31.2893564, 77.0519847 31.2893473, 77.0519015 31.2893427, 77.0517406 31.2893106, 77.0516762 31.2892235, 77.0516306 31.2891135, 77.051636 31.2889599, 77.051636 31.2888636, 77.0516011 31.2887284, 77.0514965 31.2886161, 77.0515019 31.2885336, 77.051577 31.2884648, 77.0515957 31.288341, 77.0516521 31.2882172, 77.0515045 31.2880407, 77.0514509 31.2880499, 77.0513812 31.2881026, 77.0513302 31.2881278, 77.0512524 31.2881233, 77.0512068 31.2881095, 77.0511532 31.2880591, 77.0511612 31.2880247, 77.0512551 31.2878963, 77.0512551 31.287823, 77.0512336 31.2877474, 77.0511746 31.2876373, 77.0510352 31.2874861, 77.0509413 31.2873371, 77.050834 31.2871331, 77.0507669 31.2870528, 77.0506757 31.2870185, 77.0505765 31.2869566, 77.0504102 31.2868809, 77.0503136 31.2868465, 77.0500964 31.2867274, 77.0499918 31.286654, 77.0499194 31.2865898, 77.0498335 31.2865921, 77.0498469 31.2866425, 77.049906 31.2867205, 77.0499516 31.2867892, 77.0499998 31.2868282, 77.0500803 31.2868809, 77.0501178 31.2869612, 77.0500186 31.2869084, 77.0499784 31.2868809, 77.049914 31.2868374, 77.049804 31.286764, 77.0497504 31.2867228, 77.0497021 31.2866769, 77.0496431 31.28656, 77.049458 31.2863744, 77.0493159 31.2863033, 77.0492139 31.2862552, 77.0491067 31.2862208, 77.0489404 31.2861887, 77.0488787 31.286152, 77.0488411 31.2860626, 77.0487151 31.2857715, 77.0486453 31.2856523, 77.04853 31.2855721, 77.0482483 31.2855377, 77.0480391 31.2855194, 77.0481303 31.2854735, 77.048125 31.2853979, 77.0480901 31.2853452, 77.0480096 31.2852604, 77.0479292 31.2850884, 77.0478407 31.2849945, 77.04772 31.2849051, 77.0475858 31.2848501, 77.0474169 31.2848203, 77.047264 31.284795, 77.0471138 31.2846965, 77.0470816 31.2845727, 77.0470279 31.2844695, 77.0469689 31.2843572, 77.0469582 31.2842678, 77.0470065 31.2841738, 77.0469153 31.2841143, 77.0469072 31.2839905, 77.0469126 31.2839148, 77.0469636 31.2837819, 77.0469609 31.2836833, 77.0468938 31.2835916, 77.0468402 31.2835091, 77.046816 31.2834014, 77.0467141 31.2831034, 77.0466658 31.2830071, 77.0466417 31.2828466, 77.0465988 31.2826518, 77.0465103 31.2825166, 77.0463949 31.2823813, 77.0460543 31.2822254, 77.0459363 31.2821658, 77.0458129 31.2822163, 77.0457512 31.2823217, 77.0457646 31.2824042, 77.0458987 31.2823813, 77.0459846 31.2825189, 77.0460248 31.282638, 77.0460597 31.2828237, 77.0460543 31.2829796, 77.0460194 31.2831263, 77.0460087 31.2831653, 77.0460677 31.2832317, 77.0461804 31.2833624, 77.0462072 31.2834908, 77.046065 31.2836627, 77.0459443 31.2837773, 77.0457888 31.2838667, 77.0456547 31.2839561, 77.0456547 31.2840592, 77.0456493 31.2841418, 77.0454454 31.2842426, 77.0453033 31.2843183, 77.0452282 31.2844008, 77.0451236 31.2844535, 77.0450136 31.2844466, 77.0449063 31.2844925, 77.0448098 31.2844673, 77.0447051 31.2845177, 77.044673 31.2845406, 77.0445979 31.2845108, 77.0444959 31.2843801, 77.0443511 31.284426, 77.0442706 31.2844741, 77.0441204 31.284481, 77.0440131 31.2845498, 77.043989 31.2846185, 77.0438415 31.284944, 77.0437878 31.285038, 77.0436752 31.2850953, 77.0435652 31.2850953, 77.043474 31.2850861, 77.0433721 31.2850288, 77.0432755 31.2849807, 77.0431334 31.284873, 77.0430824 31.284795)"
1109871072,way,,"{""highway"": ""track""}","LINESTRING (77.0480391 31.2855194, 77.0478326 31.2855606, 77.0476046 31.2856134, 77.0475081 31.2856775, 77.0474222 31.2857715, 77.0473713 31.285854, 77.0472452 31.2859663, 77.047087 31.2861612, 77.0470843 31.286246, 77.0470977 31.2863514, 77.0470065 31.2864362, 77.046867 31.2864477, 77.0466363 31.2864454, 77.0463413 31.2864362, 77.0461965 31.2864385, 77.0460141 31.2865394, 77.0458263 31.2866655, 77.0456386 31.2868351, 77.0455876 31.2869405, 77.0456225 31.2869932, 77.04577 31.2870185, 77.0459416 31.2870437, 77.0460355 31.287078, 77.0460919 31.2871629, 77.0459953 31.2872981, 77.0459738 31.2873462, 77.0458665 31.2875892, 77.04577 31.2877359, 77.0457566 31.2877772, 77.0458853 31.2878345, 77.0459095 31.287862, 77.0459309 31.287933, 77.04588 31.2880614, 77.0458317 31.2881072, 77.0457646 31.2882127, 77.0455956 31.2883869, 77.0454937 31.2884923, 77.0453811 31.2886711, 77.0452979 31.2887926, 77.0451719 31.2889759, 77.045137 31.2890493, 77.044968 31.2892349, 77.0448205 31.2893862, 77.0447668 31.289471, 77.0447186 31.2896383, 77.044673 31.289785, 77.0446569 31.289918, 77.0446515 31.2900188, 77.044571 31.2901655, 77.0444879 31.2902893, 77.0444477 31.2903649)"
1109871071,way,,"{""highway"": ""track""}","LINESTRING (77.0448205 31.2893862, 77.0448366 31.2895146, 77.0448849 31.2896246, 77.0449331 31.2896865, 77.045019 31.2896429, 77.0450592 31.289526, 77.0450592 31.2894573, 77.0451236 31.2893473, 77.0452738 31.2892762, 77.0453516 31.2892716, 77.0454535 31.289212, 77.0455661 31.2891272, 77.0456225 31.2890493, 77.0456627 31.2889301, 77.0457378 31.2887651, 77.0458075 31.2886619, 77.0458826 31.2885404, 77.0459443 31.2885221, 77.0458907 31.2886596, 77.0458585 31.2887949, 77.0458773 31.2889461, 77.0459363 31.289086, 77.0459443 31.2892029, 77.0458853 31.2892968, 77.0457539 31.2894825, 77.0456976 31.2895673, 77.0456815 31.2897163, 77.0457056 31.2898148, 77.0457163 31.2899019, 77.0458102 31.2899592, 77.0459041 31.2899959, 77.0459953 31.2900234, 77.046065 31.2900234, 77.0460677 31.2899913, 77.0459926 31.2899661, 77.0459041 31.2899363, 77.04588 31.2898882, 77.0458773 31.2898011, 77.0459095 31.2897163, 77.0459604 31.2896659, 77.0460007 31.28973, 77.0460409 31.2897713, 77.0461187 31.2897896, 77.0462689 31.2898011, 77.0464915 31.2898148, 77.0466283 31.2898332, 77.0467088 31.289879, 77.0467839 31.2899317, 77.0468375 31.2899959, 77.0468804 31.2900165, 77.0469877 31.290028, 77.0470628 31.290012, 77.0470896 31.2899867, 77.047205 31.2898928)"
1109871080,way,,"{""highway"": ""track"", ""surface"": ""asphalt""}","LINESTRING (77.068035 31.3265681, 77.0678821 31.3268385, 77.0677587 31.3270149, 77.0676595 31.3271043, 77.0675173 31.327157, 77.0673591 31.3272211, 77.0672116 31.3272898, 77.0670882 31.3273815, 77.0669058 31.3275923, 77.0667958 31.3277458, 77.0666859 31.3278878, 77.0665571 31.3280024, 77.0664498 31.3281536, 77.0662701 31.328298, 77.066195 31.3283071, 77.0659992 31.3283071, 77.0659429 31.328314, 77.0656827 31.3285156, 77.0655432 31.3287218, 77.0654091 31.3288433, 77.065334 31.3288982)"
794912962,way,,"{""bridge"": ""yes"", ""highway"": ""footway"", ""layer"": ""1""}","LINESTRING (77.0486802 31.33502, 77.0483851 31.3350612)"
49360741,way,Ayn Path,"{""highway"": ""track"", ""name"": ""Ayn Path"", ""ski"": ""no"", ""snowmobile"": ""no"", ""surface"": ""ground"", ""width"": ""2""}","MULTILINESTRING ((76.8708569 31.3752893, 76.8708896 31.3752021, 76.8708738 31.3751147, 76.8709191 31.3750284, 76.870927 31.3749169, 76.8709541 31.3748445, 76.8710159 31.3747461, 76.8710653 31.3746652, 76.8711422 31.3745946, 76.8712508 31.3745114, 76.8713115 31.3744646, 76.871398 31.3744392, 76.8715624 31.374403, 76.8716823 31.3743732, 76.8717364 31.3743102, 76.871864 31.3742469, 76.8719217 31.3742048, 76.8719258 31.374138, 76.8719999 31.3740606, 76.8721193 31.374029, 76.8722798 31.3739692, 76.8723745 31.3739376, 76.8724898 31.373804, 76.872498 31.3737372, 76.8725804 31.3735966, 76.8726133 31.3734912, 76.8726298 31.3734279, 76.872741 31.3732733, 76.8728892 31.3732416, 76.8729797 31.3731678, 76.8730168 31.3731221, 76.8731156 31.373094, 76.8732638 31.3729639, 76.8733215 31.3728725, 76.8733256 31.3727882, 76.8733585 31.3726968, 76.8733873 31.3725913, 76.8734203 31.3724929, 76.873445 31.372405, 76.8734903 31.3723242, 76.8736179 31.372282, 76.8736879 31.3722785, 76.873729 31.3722117, 76.873729 31.3721308, 76.8737208 31.3720781, 76.8737455 31.3720113, 76.873729 31.3718918, 76.8737953 31.3718082, 76.8737935 31.3716734, 76.8737914 31.3715573, 76.8738466 31.3714894, 76.8739327 31.3713998, 76.8740059 31.3713387, 76.8741517 31.371321, 76.8742528 31.3712839, 76.8743499 31.3712514, 76.8743554 31.3711164, 76.8743872 31.3709743, 76.8744778 31.3708382, 76.8746238 31.3707527, 76.8747205 31.3705947, 76.8747185 31.3704308, 76.8746345 31.37019, 76.8746348 31.3700187, 76.8747054 31.3697858, 76.8747057 31.3696813, 76.8747123 31.3695637, 76.8747788 31.3694988, 76.8749106 31.3694517, 76.8750795 31.3694544, 76.8751791 31.3694121, 76.8753834 31.3693014, 76.8753529 31.369159, 76.8753109 31.3690415, 76.8752379 31.3688803, 76.87524525930301 31.368747111045494), (76.8753843945946 31.3685384081081, 76.8754722 31.3684687, 76.87547693560518 31.368399596592244), (76.87618950992015 31.366010918715215, 76.8761915 31.3659906, 76.8761753 31.3658772, 76.876182 31.3658209, 76.8762412 31.3656812, 76.87627 31.365639, 76.8762206 31.365516, 76.8762976 31.3654406, 76.8763675 31.3654038, 76.8764422 31.3653541, 76.8764408 31.3652818, 76.8764322 31.3651381, 76.8763938 31.3650535, 76.8764347 31.3649692, 76.8765469 31.3649223, 76.8765673 31.3648531, 76.8765974 31.3646763, 76.8766527 31.3645862, 76.8766939 31.3644539, 76.8766966 31.3642682, 76.876687 31.3641398, 76.8767158 31.3640343, 76.876794 31.363971, 76.8767816 31.3638691, 76.8768022 31.3637812, 76.8769339 31.3637227, 76.8770064 31.3636531, 76.8769999 31.3635632, 76.877041 31.3634859, 76.8769916 31.3633347, 76.8769793 31.3632749, 76.8768439 31.3630576, 76.8768667 31.3629732, 76.8768872 31.3628763, 76.8769209 31.3628353, 76.8770022 31.3627172, 76.8770983 31.3626536, 76.877107 31.3625373, 76.8770825 31.3624629, 76.8771089 31.3623783, 76.877103 31.3623161, 76.8771292 31.3622224, 76.8772048 31.3620703, 76.8772377 31.3619953, 76.8772871 31.3618707, 76.87732 31.3617898, 76.8773695 31.361716, 76.8774847 31.3616422, 76.8774765 31.3615156, 76.8775506 31.3613925, 76.8776288 31.3612906, 76.8777318 31.3611605, 76.8777475 31.3611129, 76.8777516 31.361018, 76.8777886 31.3609406, 76.8778465 31.3608424, 76.8778525 31.3607601, 76.8779235 31.3606938, 76.8779464 31.3606097, 76.8779013 31.3604898, 76.8779095 31.360321, 76.8778848 31.3601523, 76.8779136 31.3600363, 76.8779466 31.3599765, 76.8778863 31.3598121, 76.8778586 31.3597207, 76.8778627 31.3595906, 76.8778792 31.3595168, 76.877941 31.3593726, 76.8780027 31.3592566, 76.8780974 31.359116, 76.8781551 31.3589824, 76.8781674 31.3589332, 76.8780727 31.358789, 76.8780027 31.3586941, 76.8778874 31.3586203, 76.8778175 31.3584375, 76.877838 31.3583461, 76.8778133 31.3582265, 76.8777928 31.3581246, 76.8777269 31.3580226, 76.8776775 31.3579382, 76.8776198 31.3578117, 76.8775898 31.3577165, 76.8775368 31.3576218, 76.8775004 31.3575339, 76.8774593 31.357425, 76.8774428 31.3573265, 76.8774016 31.3572316, 76.8773687 31.3571789, 76.8773111 31.3571331, 76.8773028 31.3570453, 76.8772699 31.3569714, 76.8772534 31.3569152, 76.8772617 31.3568343, 76.8771875 31.3567429, 76.8771217 31.3566374, 76.8770352 31.3565425, 76.8769652 31.3564476, 76.8768705 31.3563456, 76.8768005 31.3563069, 76.8766811 31.3563069, 76.8763312 31.3562577, 76.8762241 31.356198, 76.8761521 31.356176, 76.8760939 31.3561009, 76.8760942 31.3559701, 76.8760959 31.3558183, 76.8760588 31.3557233, 76.8760835 31.3554526, 76.8760832 31.3552982, 76.8760907 31.3552101, 76.8761293 31.3550789, 76.8761948 31.3549113, 76.8762367 31.3548094, 76.8762847 31.3547391, 76.8763774 31.3546072, 76.8764515 31.3544822, 76.8765387 31.3543894, 76.8766259 31.3543596, 76.8767506 31.3542989, 76.8768686 31.3542061, 76.8770751 31.3541294, 76.8772361 31.354134, 76.8774064 31.3542302, 76.8776625 31.354355, 76.8778154 31.3543871, 76.8780421 31.3543436, 76.8782714 31.3543023, 76.8784258 31.3543198))"
